title,source,q1,q2,sep
"What does 1811 British Monthly Magazine mean by the form: At [place], [person]?",Genealogy_755,Is this a birth announcement?,Is it a death announcement?,64
"What does 1811 British Monthly Magazine mean by the form: At [place], [person]?",Genealogy_755,Is it a death announcement?,?,124
"Meaning of ""In Whose Lot Interred: Hugh Sellars"" at Menands (Albany Rural Cemetery) in 1872?",Genealogy_756,I have previously asked several questions about my 4th great grandfather Hugh Sellars/Sillars that included Finding Naturalization Record for Hugh Sellars from Scotland who lived in Albany (New York State) 1855-1872?,Does it simply mean that Hugh bought the Lot?,1725
"Meaning of ""In Whose Lot Interred: Hugh Sellars"" at Menands (Albany Rural Cemetery) in 1872?",Genealogy_756,Does it simply mean that Hugh bought the Lot?,Does it mean that Hugh was the first occupant of the Lot?,0
Accuracy of place of death recorded in the National Probate Calendar?,Genealogy_759,"Therefore, my questions are:   Is it reasonable to assume in cases where no place of death is specified that the place of death was indeed the place of residence?",What is the original source data for the information appearing in the National Probate Calendar?,0
Accuracy of place of death recorded in the National Probate Calendar?,Genealogy_759,What is the original source data for the information appearing in the National Probate Calendar?,Would the death certificate always have been consulted?,0
"Meaning of Latin phrase ""matr. contraxerunt"" on 1642 Cornwall marriage record?",Genealogy_761,contraxerunt used near the end?,"is matrimonium and, on a Google translated page in Dutch, I found:     matrimonium contraxerunt = have entered into a marriage   but wouldn't this apply to any marriage record?",30
"Meaning of Latin phrase ""matr. contraxerunt"" on 1642 Cornwall marriage record?",Genealogy_761,"is matrimonium and, on a Google translated page in Dutch, I found:     matrimonium contraxerunt = have entered into a marriage   but wouldn't this apply to any marriage record?",Is there a reason why it might have been noted on this one?,0
Verifying illegitimacy of 1911 German birth?,Genealogy_762,Is it safe to presume she was born out of wedlock?,What was the protocol in 1911?,0
Directly access Berkeley database for faster editing/updating than via Gramps?,Genealogy_763,I use Gramps as my prefered genealogy program with Linux and was wondering if it would make sense to access the underlying Berkeley database directly with a bsddb reader for faster editing or even adding of information than it is possible within Gramps?,Does somebody has had the same idea and experiences?,63
Age of surnames in German region?,Genealogy_764,"browsing through stories likes these, I was just wondering if there are books or websites or other kind of sources that make it possible to see when a certain surname appears the very first time in a given region?","I personally would be interested in German surnames in Germany, but as a general question does such data base actually exist somewhere?",0
UK census shows visiting family but no owners,Genealogy_765,"My question is this: Is it likely that the builder and his family in fact lived in the house full-time, rather than merely being ""visitors"", but only until the building was completed?","If so, is this something that was common and would often show up on census records?",0
UK census shows visiting family but no owners,Genealogy_765,"If so, is this something that was common and would often show up on census records?","And if so, what would be the protocol for the officials recording such census details?",0
Tracing German ancestors in periods that are before church records?,Genealogy_766,Is there another possibility to overcome this gap?,What do you think about this two ideas?,230
Tracing German ancestors in periods that are before church records?,Genealogy_766,What do you think about this two ideas?,Are they feasible and realistic?,0
Tracing German ancestors in periods that are before church records?,Genealogy_766,Are they feasible and realistic?,Is there another way to try out first?,0
How are people who descend from same person related?,Genealogy_767,How are we related?,Are we cousins?,0
How are people who descend from same person related?,Genealogy_767,Are we cousins?,With a number of times removed?,0
"Would variety store in Albany, New York, USA (1862-1872) leave records and what would it sell?",Genealogy_768,As mentioned in Finding Naturalization Record for Hugh Sellars from Scotland who lived in Albany (New York State) 1855-1872?,"What would a variety store at that time and place have sold, and would such a business have needed any form of registration that might leave records that could be uncovered?",537
Finding information about British slave owner Henry Stanley in Jamaica/England?,Genealogy_769,Any suggestions what their connection could have been?,"Where do I look for more information aside from the ""usual ancestry subscription sites""?",0
Birth record for a Jane Glasson in 18th century Cornwall?,Genealogy_771,Could it be that Jane GLASSON is a cousin of Anthony ARTHUR or Susanna WARREN?,"The closest birth record that I have for Jane(or Jenifer, a common nickname) (searched 1770-1810) ([website]daughter of John and Constance (1793) married William Edge at Stoke Damerel, Devon, 12th May 1812 Jennifer daughter of Thomas and Elizabeth was buried at Madron 19th June 1799   So out of this information, I have three questions: 1) What was Jane Glasson doing up in Whitstone in 1821, apparently so far from 'home'?",0
Birth record for a Jane Glasson in 18th century Cornwall?,Genealogy_771,"The closest birth record that I have for Jane(or Jenifer, a common nickname) (searched 1770-1810) ([website]daughter of John and Constance (1793) married William Edge at Stoke Damerel, Devon, 12th May 1812 Jennifer daughter of Thomas and Elizabeth was buried at Madron 19th June 1799   So out of this information, I have three questions: 1) What was Jane Glasson doing up in Whitstone in 1821, apparently so far from 'home'?",and 2) What is the likelihood that her baptism record is missing or she was never baptized?,0
Birth record for a Jane Glasson in 18th century Cornwall?,Genealogy_771,and 2) What is the likelihood that her baptism record is missing or she was never baptized?,"and 3) if Jane was not originally from North Cornwall, would the banns witnesses be even more likely to have been people she knew from home, or strangers?",0
Why would a regular soldier join a militia? Circa 1795/1800s,Genealogy_772,Has anyone ever come across an instance where a soldier has left the regular army and joined a militia?,"My best guess is he had reached the age of 40, been discharged from the army and joined the local militia for the next 5 years so he could stay in Scotland and be with the woman he went onto marry perhaps?",289
Why would a regular soldier join a militia? Circa 1795/1800s,Genealogy_772,"My best guess is he had reached the age of 40, been discharged from the army and joined the local militia for the next 5 years so he could stay in Scotland and be with the woman he went onto marry perhaps?",Or maybe he transferred out of the army early and saw out his service in the Militia?,0
Why would a regular soldier join a militia? Circa 1795/1800s,Genealogy_772,Or maybe he transferred out of the army early and saw out his service in the Militia?,"My question now is:  If he was eventually discharged from the army due to his injuries, these not being severe enough to prevent him serving in the Militia, would he still have had to serve 18 years in total?",739
How to research German WWII prisoners of war in British captivity?,Genealogy_774,Can I assume that they have substantial resources on German POW in British captivity?,"How do I move on without the ICRC, when I have no details on the suspected British captivity?",0
"When have people started keeping Birth, Marriage, and Death records",Genealogy_776,"I know that in more recent times almost every birth, death and marriage was documented and extensive information was often recorded, but when did this become common?","Does anyone know when the government or churches really started officially recording births, marriages, and deaths?",148
"When have people started keeping Birth, Marriage, and Death records",Genealogy_776,"Does anyone know when the government or churches really started officially recording births, marriages, and deaths?",At what date am I usually going to be looking for something that is not existent?,0
"Identifying family in photo taken by Edwin Lott at Bridgend, Wales?",Genealogy_780,  Can anyone identify the family in this photo taken by Edwin Lott at Nolton Studio Bridgend?,"The reverse side of the photograph can be seen in Dating photo by Edwin Lott from Nolton Studio at Bridgend, Glamorgan, Wales?",31
How to interpret hand written will that refers to children and possibly in-laws?,Genealogy_782,Is the word really Entermarried and does that mean he is naming his children's spouses?,Also what is the word lry and is the name Rheinhart?,0
How to interpret hand written will that refers to children and possibly in-laws?,Genealogy_782,Also what is the word lry and is the name Rheinhart?,Is it really stating that John is already dead?,0
Do any fragments of the 1931 census of England & Wales survive?,Genealogy_783,"However, did any fragments of this census survive at all?",Were both the household schedules and the enumerators' summary books completely destroyed?,0
Do letters of Ryle Holme mention marriage of Cecil Zohrab Ede in Japan?,Genealogy_784,Ede and Kogiku Nagaya were officially married?,Record of 1890s UK consular marriage in Japan?,0
Do letters of Ryle Holme mention marriage of Cecil Zohrab Ede in Japan?,Genealogy_784,Record of 1890s UK consular marriage in Japan?,Is it possible that the record has been left in a letter of Ryle Holme?,312
Do we have more female than male ancestors?,Genealogy_786,Is this true for a person with predominantly European ancestry?,"If true, it would also be useful to quantify the ratio of male to female ancestors at a given generation level - in other words, roughly how significant is this effect on a genealogical timescale?",100
Country other than Switzerland where place of origin is not same as place of birth?,Genealogy_787,Is there a country other than Switzerland where there is (or used to be) this system where the place of Origin is transmitted from father to son along with the family name ?,Was it the case in Austria-Hungary ?,0
Country other than Switzerland where place of origin is not same as place of birth?,Genealogy_787,Was it the case in Austria-Hungary ?,Is it still the case in modern Austria ?,0
Deceased people appearing on 2002 UK electoral register?,Genealogy_788,Are electoral registers regularly and properly purged of deceased people?,Is it likely this is the same person?,0
Is there a way to rename a surname in an Ancestry tree?,Genealogy_789,"If I export to GEDCOM and edit the GEDCOM, can I import it back into the same tree and not end up with two copies of people (incorrect and correct spelling)?","If I export to GEDCOM and make a new tree, would I risk losing any information?",0
How to narrow down the best DNA donors in a large family?,Genealogy_790,"Is it better, worse, or the same if I test myself (2a) at Ancestry, my sister (2b) at 23andMe, and my brother (2c) at FamilyTree?",Would aunts and uncles be better than siblings in question 1?,0
How to narrow down the best DNA donors in a large family?,Genealogy_790,Would aunts and uncles be better than siblings in question 1?,"Is there a benefit in that to our (hopefully) ongoing genetic genealogy, or am I being sentimental?",89
How to narrow down the best DNA donors in a large family?,Genealogy_790,"Is there a benefit in that to our (hopefully) ongoing genetic genealogy, or am I being sentimental?","If you could test only four people on the chart for atDNA, who would it be, where would they test, and why?",193
How to narrow down the best DNA donors in a large family?,Genealogy_790,"If you could test only four people on the chart for atDNA, who would it be, where would they test, and why?",Who would be runner-up in fifth place?,0
Identifying era of Family Bible posted on Facebook?,Genealogy_791,"I was contacted about a family bible for an ancestor of my wife and which has been posted on FaceBook with some photos, including these two:     From the posted pictures, is there enough information to gauge how old the printing is?","Do the photographed ""Deaths"" and ""Family Photos"" headers shown above provide a recognizable signature to deduce the likely edition or range of editions or other identifying information about this family bible?",62
What is the cause of death on this certificate?,Genealogy_792,I'm struggling to read the cause of death on this certificate:     I can make out: Chronic ?,6 years Exhaustion 2 years  ?,0
Establishing a link between birth and marriage records in an 18th German church register,Genealogy_793,Jost Schmidt ein(e) Tochter getauft hat gehaben das Kind als/alt Mutter Johannes ??,?els Frau ih??,0
Establishing a link between birth and marriage records in an 18th German church register,Genealogy_793,?els Frau ih??,?????????,0
Establishing a link between birth and marriage records in an 18th German church register,Genealogy_793,?????????,"So, can anyone help me with deciphering / translating / generally making sense of the above?",1335
Why would my Full sibling results 99.7% be so close to my half sibling DNA result 99.6% with my sister,Genealogy_795,With me and my sister half sibling result being at 99.6% I was curious as to if my uncle could actually be my father causing me and my sisters full sibling results to be that high?,Would further DNA testing help or would we be able to tell by the results that we have already?,82
Irvine Laird of Drum surname question,Genealogy_796,Can anyone give me insight on why his child would be named David Laird and not Irvine?,Could it be that an illegitimate child would be given the surname “Laird” instead of “Irvine”?,0
Determining shared maternal or paternal lineage via shared DNA segments?,Genealogy_797,"If DNA cousins and I share the exact same segment of DNA, does it always mean we're related via the same side of the family?",Or is it?,1301
Finding US marine ancestor without knowing birthdate?,Genealogy_798,"From the following information, do you think it is possible to track the US marine and if so what route would you recommend?",Searching German or US records?,0
Layout tools to print big GEDCOM plus pictures to posters?,Genealogy_799,Question: Which program would be suitable to do that task?,Has anybody experience with the free program yEd?,220
Finding Foreign Legion recruits from WW2?,Genealogy_800,I'd like to contact the Foreign Legion to find out about one of their recruits from WW2 - what is the best way to do it?,Would they provide information if the death certificate of the person in question was provided?,66
Explaining DNA mystery of unexpected 1st cousin?,Genealogy_801,like her brother  Right?,(it could happen) .This scenario would make them double cousins and would inflate the shared dna by double?,0
Explaining DNA mystery of unexpected 1st cousin?,Genealogy_801,(it could happen) .This scenario would make them double cousins and would inflate the shared dna by double?,Am I right to assume these are the only ways we can share both paternal and maternal dna in those amounts?,0
Software/tool to generate 'trial' family trees?,Genealogy_802,child bap when mother aged 60)   Does anyone have experience of some software/tool that they'd recommend for this purpose?,Or would recommend (with reasoning) staying with the paper-based approach?,0
Who are the individuals silhouetted in this image?,Genealogy_804,If not the family (based on the information in the image) then to whom might the silhouettes belong?,Other questions related to this image:   What is this thing?,17
Who are the individuals silhouetted in this image?,Genealogy_804,Other questions related to this image:   What is this thing?,A pre-photography family photo?,0
Who are the individuals silhouetted in this image?,Genealogy_804,A pre-photography family photo?,"Is this a common object in German/European/American families in the mid-1800s, or is this unique?",0
Who are the individuals silhouetted in this image?,Genealogy_804,"Is this a common object in German/European/American families in the mid-1800s, or is this unique?","If the above is a common pre-photography heirloom, does it help identify when it was created?",0
Who are the individuals silhouetted in this image?,Genealogy_804,"If the above is a common pre-photography heirloom, does it help identify when it was created?","On Ancestry.com how would I document her actual name v. the name she is most commonly known by (v., apparently, the name they are given at baptism)?",142
Status of Ted Wildy's UK Marriage Witness Index?,Genealogy_805,Does the final Ted Wildy UK marriage witness index exist online in any form?,"Secondly, and more importantly, is anybody doing anything similar now with the much larger amount of data currently available?",103
Status of Ted Wildy's UK Marriage Witness Index?,Genealogy_805,"Secondly, and more importantly, is anybody doing anything similar now with the much larger amount of data currently available?",Does any such project exist?,158
Status of Ted Wildy's UK Marriage Witness Index?,Genealogy_805,Does any such project exist?,"Any other index based on perhaps FreeReg, or from GRO certificates?",0
Reliability of houseofnames.com: searching for possible Mayflower descendant,Genealogy_806,"He set sail from Newbiggin, Cumberland, and settled in America in 1632; soon after the Mayflower   Source: [website]My first question is if the information on this site is reliable?","My second question is, other than badgering my grandfather to dig up artifacts of questionable existence, what is a more reliable way to easily find out more information about this Dr. Briscoe?",386
How do I read this descendants tree?,Genealogy_807,Is this a fairly standard form of documentation?,Can anyone decipher it and explain it to me (bearing in mind I am still fairly new to family history)?,118
What is needed in a Name?,Genealogy_808,"So, my question boils down to: What are the essential properties of a name that we need to record and to distinguish, over and above a simple sequence of name elements?","If a product (or data format) supports alternative names for a person, each of which is a simple sequence of elements, then do we really need to know about surnames any other element types?",0
Facilitators for Adoption,Genealogy_809,for money?,If there were then are there any documentary references?,0
Immigration from Norway: seeking information about 1871 passage from Quebec to the US,Genealogy_810,Did the Atalanta travel from Quebec to New York?,"Whether persuaded by the captain or as originally planned, did they take a steamship to Chicago?",131
Immigration from Norway: seeking information about 1871 passage from Quebec to the US,Genealogy_810,"Whether persuaded by the captain or as originally planned, did they take a steamship to Chicago?","Did they take a train to Detroit, as Lee Larsen's party opted to do?",0
Immigration from Norway: seeking information about 1871 passage from Quebec to the US,Genealogy_810,"Did they take a train to Detroit, as Lee Larsen's party opted to do?",Are there 1870s era records from this Detroit immigration house or customs office?,0
What kind of source is a Birth/Marriage/Death certificate?,Genealogy_812,Is this correct ?,What do you suggest ?,0
Finding Danish immigrant Grandmother under her prior name/ previous marriage name,Genealogy_813,Was she married in Denmark before immigrating or married in USA.??,Who was she married to?,0
Finding Danish immigrant Grandmother under her prior name/ previous marriage name,Genealogy_813,Who was she married to?,any children from that spouse?,0
Deciphering three words from mid 19th Century Cornwall Marriage Certificate?,Genealogy_814,Married in the Chapel of Helston according to the Rites and   Ceremonies of the Established Church (????????,????????,0
Deciphering three words from mid 19th Century Cornwall Marriage Certificate?,Genealogy_814,????????,"by me, J.W.Johns Curate   Does anyone have any thoughts on what the three words in brackets might be?",8
What is the correct way to cite a book review?,Genealogy_815,How do I cite a book review article which has the same title as the book?,Do I list the authors of the reviewed book?,482
What is the correct way to cite a book review?,Genealogy_815,Do I list the authors of the reviewed book?,Do I mention that the article is a book review?,0
What is the correct way to cite a book review?,Genealogy_815,Do I mention that the article is a book review?,Are either of these acceptable?,0
Finding Devon parish marriage records?,Genealogy_816,Why can't we find the parish record for this marriage?,"If it is not available online, might there be a record offline, and if so, who might hold it?",0
Finding Devon parish marriage records?,Genealogy_816,"If it is not available online, might there be a record offline, and if so, who might hold it?","What other information besides the banns could I find, if I have all the information from the GRO certificate?",2289
Average number of ancestors,Genealogy_817,Which mathematical model might yield sensible numbers?,Does anyone know a reference?,0
Wife's surname used as second name to indicate Smyth child named after someone from her Osment family?,Genealogy_818,"The ten children I have for them, who appear to have all been christened in or near London, appear to have been named:   John Osment (1766 – 1767),  Sarah Osment (1768 – 1831),  Elizabeth (1771 – 1809),  William (1773 – 1817),  Robert Osment (1774 – 1836),  Mary (1778 – 1799),  Thomas (1780 – ?","Has anybody come across examples where this naming pattern of ...     ""wife's surname used as second name to indicate child named after   someone from her family""   ... has been used?",1082
Italian Government-Paid Passage,Genealogy_819,Why would the Italian government pay for passage of Italians to the US?,What were the contours of this policy and does it reveal meaningful information about the recipients?,0
Italian Government-Paid Passage,Genealogy_819,What were the contours of this policy and does it reveal meaningful information about the recipients?,Why was Italy paying for emigration?,412
What records might be created in England when people are re-interred?,Genealogy_820,"Is it possible that they were re-interred, and if so, where might I go to find more information about their burial in England?",Would a vicar enter a burial if no burial took place?,2385
What records might be created in England when people are re-interred?,Genealogy_820,Would a vicar enter a burial if no burial took place?,How would I find out if these two people were actually taken to England and re-interred there?,0
What records might be created in England when people are re-interred?,Genealogy_820,How would I find out if these two people were actually taken to England and re-interred there?,"If the bodies were accompanied, what are the chances I could find someone in the UK Incoming passenger lists?",0
What records might be created in England when people are re-interred?,Genealogy_820,"If the bodies were accompanied, what are the chances I could find someone in the UK Incoming passenger lists?",Would any other records survive in England?,0
What records might be created in England when people are re-interred?,Genealogy_820,Would any other records survive in England?,Note this answer to the question Reading comment in 1825 baptism register?,2054
What records might be created in England when people are re-interred?,Genealogy_820,Note this answer to the question Reading comment in 1825 baptism register?,What statutes are in effect in this period?,0
Renaming record-image.jpg files and other files with generic download names,Genealogy_821,What system do you use?,What are the advantages and disadvantages?,0
Renaming record-image.jpg files and other files with generic download names,Genealogy_821,What are the advantages and disadvantages?,"Do you work in batches, or do you find it more efficient to rename each file as it is downloaded?",0
Historical records of money transfers for emigration (Remittance) from England?,Genealogy_822,The guide says:     Under what migrant schemes did people arrive?,"What other records might hold clues to transit, apart from the ships' own passenger lists?",833
Historical records of money transfers for emigration (Remittance) from England?,Genealogy_822,"What other records might hold clues to transit, apart from the ships' own passenger lists?",Do business records survive for these emigration agencies?,0
Historical records of money transfers for emigration (Remittance) from England?,Genealogy_822,Do business records survive for these emigration agencies?,"If so, who holds these records?",0
Historical records of money transfers for emigration (Remittance) from England?,Genealogy_822,"If so, who holds these records?",US incoming passenger lists ask the question Who paid passage?,701
When did printed register books come into use in England and Wales?,Genealogy_823,Are the entries recorded in a form-type book for a period in which   such books were not the rule?,"How much is known about the form books for parish registers that are used for recording baptisms, births, and deaths in England and Wales?",128
When did printed register books come into use in England and Wales?,Genealogy_823,"How much is known about the form books for parish registers that are used for recording baptisms, births, and deaths in England and Wales?",When did they come into widespread use?,0
When did printed register books come into use in England and Wales?,Genealogy_823,When did they come into widespread use?,Is there evidence on the pages themselves that might provide clues about when the book itself was printed?,0
When did printed register books come into use in England and Wales?,Genealogy_823,Is there evidence on the pages themselves that might provide clues about when the book itself was printed?,"Are there different styles, and if so, how many exist?",0
Is there a resource for easily determining relationships between two relatives?,Genealogy_824,Does anyone know of a resource for easily determining relationships between two relatives in the way I have described?,"These previous questions have elements of what I'm looking for, but not completely:  With generations of multiple marriages and step children, how is this family relationship described?",0
Is there a resource for easily determining relationships between two relatives?,Genealogy_824,"These previous questions have elements of what I'm looking for, but not completely:  With generations of multiple marriages and step children, how is this family relationship described?",How do I determine a relationship with a cousin?,0
Citing online image copies with inadequate information or provenance,Genealogy_825,"In a recent blog post, Elizabeth Shown Mills asked the question Do You ""Just Trust"" Citations Offered by Digital Providers?","But what if this were an actual historical record, not simply a finding aid, and (for whatever reason), I could only find it on Find My Past, or Brightsolid's image copy was superior to all the other vendors?",3443
Citing online image copies with inadequate information or provenance,Genealogy_825,"But what if this were an actual historical record, not simply a finding aid, and (for whatever reason), I could only find it on Find My Past, or Brightsolid's image copy was superior to all the other vendors?","How are users supposed to cite the image copy when the vendor gives practically no information about where the image can be located within the virtual microfilm roll or within the collection, or where their image copies come from?",0
Who officiated at this baptism? (need help with handwriting),Genealogy_826,What references exist for this period about the clergy of the Church of England that would list them in chronological order or by parish?,something that would not require a search by name)  Can you make out the handwriting of this mystery individual?,5
Who officiated at this baptism? (need help with handwriting),Genealogy_826,something that would not require a search by name)  Can you make out the handwriting of this mystery individual?,What does the occupation look like to you?,2030
"What might ""biblical"" names for Abel/Foot and Noake children in 17-18th Century Devon indicate?",Genealogy_827,"Do you think my Abel (or White) or Noake (or Collis) ancestors are likely to have been of the Jewish faith, or maybe Quakers, or perhaps something else?","Or in those times, in that English county, was it just fashionable to use such names?",0
Who was in Edingley Cricket Club in 1920?,Genealogy_832,Might there be a list of club members for that year archived somewhere?,"If so, where?",0
Who was in Edingley Cricket Club in 1920?,Genealogy_832,"If so, where?",How else might I find out who was in the club in 1920?,0
"What does 1898 wedding/memorial announcement from Germany, Austria, or Slovenia say?",Genealogy_833,Does anyone know what language this is written in?,Is this a wedding announcement?,160
"What does 1898 wedding/memorial announcement from Germany, Austria, or Slovenia say?",Genealogy_833,Is this a wedding announcement?,Does it give the date of marriage and location?,0
"What does 1898 wedding/memorial announcement from Germany, Austria, or Slovenia say?",Genealogy_833,Does it give the date of marriage and location?,What other information does it tell us about the marriage?,0
"What does 1898 wedding/memorial announcement from Germany, Austria, or Slovenia say?",Genealogy_833,What other information does it tell us about the marriage?,What are the spellings of the names written?,0
"What does 1898 wedding/memorial announcement from Germany, Austria, or Slovenia say?",Genealogy_833,What are the spellings of the names written?,What language is this written in?,0
"What does 1898 wedding/memorial announcement from Germany, Austria, or Slovenia say?",Genealogy_833,What language is this written in?,Is there any known history to this heart shaped memorial?,0
Starting pre-1837 research in England and Wales?,Genealogy_834,"What are some effective research strategies for England and Wales, when you are making the transition from the era of civil registration and censuses to the period before civil registration begins?","Obviously I need to widen the search, but how?",2684
Should suffixes like Jr (Junior) and Sr (Senior) be added to family tree?,Genealogy_835,Should I record Jr (Junior) and Sr (Senior) in family trees?,What are the standards of practice in keeping that information?,0
Determining what records are available about a individual?,Genealogy_836,This is a companion to Determining what records are available in a particular locale?,"What process do you use when you're ready to move away from doing global searches at the big websites, to searching individual databases, record groups, and series within record groups?",166
Determining what records are available about a individual?,Genealogy_836,"What process do you use when you're ready to move away from doing global searches at the big websites, to searching individual databases, record groups, and series within record groups?",What are the advantages and disadvantages of searching each way?,0
Determining what records are available about a individual?,Genealogy_836,What are the advantages and disadvantages of searching each way?,"How do you use the significant details about your person to inform your research plan and show you what needs to be done next (and tell you you're looking at the right person, as opposed to someone else with the same name in the same place)?",0
Was this Susannah's first or second marriage?,Genealogy_837,"I found a marriage ""record"" published in a compilation (New England Marriages Prior to 1700):     BROWN, William &amp; Susannah [HARDING], w John; 27 Oct 1699; Eastham   I am not sure what w stands for in this case -- does it mean ""widow [of] John""?","If so, was Susannah's maiden name Harding, or did Harding come from first husband John (and there is no clue as to the maiden name)?",0
Take a punch at this (or...identifying a boxer?),Genealogy_838,Is that perhaps the chap's name?,"I have no idea on a date, maybe early to mid 20th century?",0
Take a punch at this (or...identifying a boxer?),Genealogy_838,"I have no idea on a date, maybe early to mid 20th century?",Any ideas on who this is or how I might find out who this is?,60
Expecting Y-DNA match between 4th cousins to be much closer?,Genealogy_839,Does this seem a bit odd?,"I just checked, and most appear to be multi-copy markers, which maybe would account for it?",64
Seeking birth family of Michał (Michael) Gudzinowicz Praniewicz from Poland/Russia?,Genealogy_840,"My main questions are as follows:    Where do you think Ryski, Russia is?","Both of his surnames “Praniewicz” and “Gudzinowicz” – could this just be a coincidence, or should I write to the Lithuania archives to see if they have anything on his birth in Wilno/Vilnius?",215
Seeking birth family of Michał (Michael) Gudzinowicz Praniewicz from Poland/Russia?,Genealogy_840,"Both of his surnames “Praniewicz” and “Gudzinowicz” – could this just be a coincidence, or should I write to the Lithuania archives to see if they have anything on his birth in Wilno/Vilnius?","Our last name means ""Son of a Laundered one"" Lol - so we musta been clean/wealthy folks!?",91
Seeking birth family of Michał (Michael) Gudzinowicz Praniewicz from Poland/Russia?,Genealogy_840,"Our last name means ""Son of a Laundered one"" Lol - so we musta been clean/wealthy folks!?",Any ideas?,174
Seeking birth family of Michał (Michael) Gudzinowicz Praniewicz from Poland/Russia?,Genealogy_840,Any ideas?,Is there a way to search deeper into the ship records?,0
Seeking birth family of Michał (Michael) Gudzinowicz Praniewicz from Poland/Russia?,Genealogy_840,Is there a way to search deeper into the ship records?,"Full name: Michał (Michael) Gudzinowicz Praniewicz - Alternate spellings of surname: Prenewicz, Pronowicz?",0
Seeking birth family of Michał (Michael) Gudzinowicz Praniewicz from Poland/Russia?,Genealogy_840,"Full name: Michał (Michael) Gudzinowicz Praniewicz - Alternate spellings of surname: Prenewicz, Pronowicz?",Around 1912?,899
What is expected shared cM of cousins with only one shared grandparent?,Genealogy_841,"Related to What is expected shared cM of double third cousins?, what would the expected range and average shared cM be?","Does this cast doubt on the half 1C1R and perhaps suggest it is more likely 2C1R (and no longer halved), that is the father of the illegitimate child was not the other's grandfather but instead his brother?",313
Should the GRO Birth Index year be entered as birth year?,Genealogy_842,How much of a mistake is it to make this approximation?,Why or why not might this approximation fail?,0
Should the GRO Birth Index year be entered as birth year?,Genealogy_842,Why or why not might this approximation fail?,How should birth years be entered in my genealogy software if the only information I have is the quarter and year of birth registration?,0
How to add a biography to a person in Gramps?,Genealogy_843,"of type ""Report""?",Can I read the tags associated with a note programmatically?,0
Y-DNA STR Testing - Zero Matches?,Genealogy_844,What is the significance of such a staggering lack of STR matches?,What does that mean in simple terms that I can explain to them?,0
Becoming a master tailor?,Genealogy_845,What was the process for becoming a master tailor?,"On completion of an apprenticeship in the 1840s, could one immediately become a master, or was there further qualification required (such as admission to a guild)?",0
What happened to the original household schedules used to produce the 1939 Register?,Genealogy_847,What happened to the original household schedules?,"Were they destroyed, or are they archived somewhere?",0
What does the term חתן refer to when talking about the relationship between two men?,Genealogy_848,"What I can't figure out is the relationship between two men when someone is described as a ""חתן"" of someone else?",And:     יהודה לייב וחתנו אברהם   Judah Leib and his Chasan Abraham   I think this means: Judah Leib was the father in law of Abraham  Is my assumption correct?,218
What did a Scientific/Philosophical Instrument Maker do and what other sources might be worth looking at?,Genealogy_849,Maybe he showed some sort of aptitude for this sort of thing in his early years and was inducted into an apprenticeship?,Perhaps there are apprenticeship records or similar guild records?,270
What did a Scientific/Philosophical Instrument Maker do and what other sources might be worth looking at?,Genealogy_849,Perhaps there are apprenticeship records or similar guild records?,My question is: Where can I look for records relating to this profession and this man?/Can you find any other records of him relating to his time in work?,0
What did a Scientific/Philosophical Instrument Maker do and what other sources might be worth looking at?,Genealogy_849,My question is: Where can I look for records relating to this profession and this man?/Can you find any other records of him relating to his time in work?,And what kind of work would he have been likely to be doing at this time?,0
Identifying Australian soldier named Williams in World War I photograph (1917)?,Genealogy_850,"However, I am very hopeful of being able to identify the two soldiers: the one named Williams in this question; and the other in Identifying Australian soldier named Bennett in World War I photograph (1917)?",Can anyone help me with reading the handwriting and identifying him?,46
Identifying Australian soldier named Bennett in World War I photograph (1917)?,Genealogy_851,For more background to this question please see Identifying Australian soldier named Williams in World War I photograph (1917)?,Can anyone help me with reading the handwriting and identifying him?,570
Organizing geographical reference material for English parishes?,Genealogy_852,"But if we record all the place names as they appear in the original source, how can we make use of that information?","Do you transcribe the entire census record, headers and all?",710
Organizing geographical reference material for English parishes?,Genealogy_852,"Do you transcribe the entire census record, headers and all?",How do you organize this material?,566
Organizing geographical reference material for English parishes?,Genealogy_852,How do you organize this material?,"Do you keep spreadsheets, make tables, or some other method?",0
Organizing geographical reference material for English parishes?,Genealogy_852,"Do you keep spreadsheets, make tables, or some other method?",What are the advantages and disadvantages of the methods you use?,0
"What uniform is this (US Army branch, where and when)?",Genealogy_855,"But could anyone tell from the uniform when this was, and also where he served?",Could it be the 48th regiment or something?,47
What does NFP RC mean in marriage record of Virginia 1799?,Genealogy_856,"Publisher Date 2012 Publisher Location Provo, UT, USA   I am wondering what NFP, RC stands for?","Also what does NC DC Ord Etc:363 refer to, I imaging page 363 of some book?",0
Seeking software for automated facial recognition from photos?,Genealogy_857,"A cousin of mine was doing some Thorp research, and found several unidentified photos that were in an album with some AJ Thorp photos and was wondering if there is a good facial recognition software that may be helpful in identifying the men in the photos?","In other words, could we teach such software with identified photos of men of various ages that are identified, and use that to get suggestions for the unidentified photos?",0
Seeking software for automated facial recognition from photos?,Genealogy_857,"In other words, could we teach such software with identified photos of men of various ages that are identified, and use that to get suggestions for the unidentified photos?","If not, what might be some other tools we might use?",0
