title,source,q1,q2,sep
Are hi fi amplifiers used in music production?,Music_3929, Are hi fi amplifiers used in music production?,What if I run the signal through the hi fi amplifier and record the output?,0
Are hi fi amplifiers used in music production?,Music_3929,What if I run the signal through the hi fi amplifier and record the output?,"It has to become wider, more volume, deeper ?",0
Are hi fi amplifiers used in music production?,Music_3929,"It has to become wider, more volume, deeper ?",Does that make sense ?,0
What's the difference between sixteenth century counterpoint and eighteenth century counterpoint?,Music_3931,What's the difference between sixteenth century counterpoint and eighteenth century counterpoint?,Is sixteenth century counterpoint melody or modal based (as this answer suggests) and eighteenth century counterpoint harmony based?,0
What's the difference between sixteenth century counterpoint and eighteenth century counterpoint?,Music_3931,Is sixteenth century counterpoint melody or modal based (as this answer suggests) and eighteenth century counterpoint harmony based?,"If so, what would be the difference?",0
How to play accents on short notes on the violin,Music_3932,Is there a better alternative in such cases?,Or do I have to be content with just applying a slight pressure on the note as I play it?,0
Are there established good practices for how to use musical navigation markers correctly?,Music_3934,"For example, if you wish to repeat some part that happened multiple sheet music pages ago, you can certainly do that with a musical navigation sign, but would that be good for the score's usability?","So my question is, are there established good practice guidelines for how to use these signs appropriately?",148
Are there established good practices for how to use musical navigation markers correctly?,Music_3934,"So my question is, are there established good practice guidelines for how to use these signs appropriately?",Or can I use them however I like and no professional musician will frown upon it?,0
Lilypond produces unexpected interval changes with \relative and \transpose,Music_3936,"I am not sure if this is a bug in the Lilypond system, or if there is some reason why \transpose does not just apply an predictable pitch change when using a \relative marking?",Can anyone advise how I can use transpose to just shift my music in a consistent way?,0
Why do these progressions sound good?,Music_3937,Why have they been used together?,Can you in some way show (an possible explanation of) why exactly C comes after Bb in the first progression and so on?,0
Learning to play what you're thinking on the guitar,Music_3938,"The thing is, considering what I've said, are there any books on this subject of learning the ability to get to that note, that chord, that scale you're thinking about?","Or should I take the time to learn the theory, learn to read scores, learn scales and chords, modes and all those things?",0
Tritone substitution in a ii-V-I progression and chord names,Music_3939,Why is that?,"And why does this work, as the G# is not actually a part of the G-major scale?",0
"What holes are played on a diatonic harp with notation ""+6#3""?",Music_3940,I found a blues riff tab that goes like this:  -2 -3b +4 -4b  +6#3     -4b -3 -2   What does it mean to blow on the sixth hole and block the third?,"Does that mean you are blowing in 4, 5, and 6?",0
"What holes are played on a diatonic harp with notation ""+6#3""?",Music_3940,"Does that mean you are blowing in 4, 5, and 6?",Why not just write +456?,0
How should I write a tutti chord?,Music_3941,Do you hear the flute as a distinct flute sound in the beggining tutti?,Are you saying that my flute part is worse than Beethoven's flute part because it won't be heard over the forte?,69
How should I write a tutti chord?,Music_3941,Are you saying that my flute part is worse than Beethoven's flute part because it won't be heard over the forte?,Are you just saying that because I have 3 bass woodwinds on top of the cellos and double basses playing a bass role?,228
How should I write a tutti chord?,Music_3941,Are you just saying that because I have 3 bass woodwinds on top of the cellos and double basses playing a bass role?,"And if I write according to the harmonic series in every instrument, the flute would be like what 2 octaves up from where it is now?",128
How should I write a tutti chord?,Music_3941,"And if I write according to the harmonic series in every instrument, the flute would be like what 2 octaves up from where it is now?",Also you can see me using the harmonic series if you look specifically at the cellos and double basses   So how should I write this tutti chord?,266
How should I write a tutti chord?,Music_3941,Also you can see me using the harmonic series if you look specifically at the cellos and double basses   So how should I write this tutti chord?,"So, are my current tutti chords written wrongly?",739
Pain at base of left thumb after playing stride piano,Music_3942,"However, I'm curious if I did something wrong that caused it to happen, or if it's just from having been away from the instrument for so long?",Are there exercises I could do to get me more in shape for playing again?,0
Naming chord inversions,Music_3943,"Is there no difference in saying: ""now we play normal Dm7, and now we play it's third inversion""?",Do we only use slashes (like C/G#) when the base note is out of the chord (in C it is C E G)?,39
Why is there a notch in a guitar's bridge where the B string crosses?,Music_3944,   Possible Duplicate:   Why is my guitar&#39;s saddle at an angle?,Why is this?,98
E7 F chord progression in key of C,Music_3945,What's the theory behind and E7-F chord progression in the key of C?,Shouldn't E major and E Dominant 7th chords be followed by an A minor chord?,0
How do I use slash chords in music composition?,Music_3946,How do I use those in my own composition?,When is it more preferable to use slash chords than traditional chords?,0
Is there any name for two melodies that are being played at the same time?,Music_3947,Is there any name I can use for two melodies that are being played at the same time?,How is this named?,241
Does anyone know of an in-place adjustable keyboard stand?,Music_3948,Does anyone know of a keyboard stand that can be moved from seated to standing height without removing the keyboard?,"Something like a barber's chair, or these new-fangled sit-stand desks?",0
Numbers above notes in piano sheet music?,Music_3949,What do vertical numbers above chords mean in a sheet music for the piano?,Never seen this before:    What do the numbers mean?,0
Numbers above notes in piano sheet music?,Music_3949,Never seen this before:    What do the numbers mean?,How do I play it?,0
Sibelius Time Signature notes before line,Music_3950,Why are the equivalent of 1/4 notes at first besides the 2/4 text and they are not marked?,What is the name of this?,0
Sibelius Time Signature notes before line,Music_3950,What is the name of this?,Then what is this?,70
Sibelius Time Signature notes before line,Music_3950,Then what is this?,In Sibelius how do you enter this?,0
Balalaika Fingering Standards,Music_3952,"As a new player, should I aim to construct chords with the thumb to 'future-proof' my playing for some really radical stuff I cannot yet imagine, or can I get away with a fingers only approach as I have learned for uke/guitar?",... or is it simply impractical and rude to violate the traditional stylings of any instrument?,0
Piano: quaver triplets in RH v dotted quaver and semiquaver in LH,Music_3953,Do we know what Beethoven intended?,Is there a commonly agreed interpretation?,0
What would be a good method to learn a new piano piece?,Music_3954,Here are some questions I am wondering each time I work on something:   should I read the score without even touching the piano?,should I try and play the whole thing even if I only hit 5% of the right keys?,0
What would be a good method to learn a new piano piece?,Music_3954,should I try and play the whole thing even if I only hit 5% of the right keys?,should I work on hands separately?,0
What would be a good method to learn a new piano piece?,Music_3954,should I work on hands separately?,"Left hand first, then right hand?",0
What would be a good method to learn a new piano piece?,Music_3954,"Left hand first, then right hand?",should I avoid using the harmonic pedal and rubato?,0
I want to join a Barbershop Quartet. How can I prepare myself?,Music_3955,Are there songs that all barbershop quartet members should know?,What else can I do to practice?,0
How does the type of wood used to make an acoustic guitar affect its sound?,Music_3956,I understand a similar question has been asked before; as the link below     Does the kind of wood used in making a violin affect its sound?,"If so, how doees the type of wood affect the sound of a guitar?",62
Lilypond voice difficulty analysis,Music_3958,"My question is, if there is software available which does that?","Ideally they work like  &gt; lilypond-voice-analysis --voice==trumpet myscores.ly    and the output should be someting like  Overall-Difficulty: 8/10 Analysis report: - tone range: c' ... c'' - speed: 160 bmp - accidentals: 4# - fast interval jumps:    * bar 12: d' -&gt; f'' - other difficulties:   * bar 14: trill   * bar 15: glissando   * bar 16: high note after long rest: c''   If there's no such software available today, how could it be implemented?",44
Lilypond voice difficulty analysis,Music_3958,"Ideally they work like  &gt; lilypond-voice-analysis --voice==trumpet myscores.ly    and the output should be someting like  Overall-Difficulty: 8/10 Analysis report: - tone range: c' ... c'' - speed: 160 bmp - accidentals: 4# - fast interval jumps:    * bar 12: d' -&gt; f'' - other difficulties:   * bar 14: trill   * bar 15: glissando   * bar 16: high note after long rest: c''   If there's no such software available today, how could it be implemented?",Is this question related to the music21 project?,0
Lilypond voice difficulty analysis,Music_3958,Is this question related to the music21 project?,Are there PHP/python/... (PHP preferred) libraries which could help here?,0
Lilypond voice difficulty analysis,Music_3958,Are there PHP/python/... (PHP preferred) libraries which could help here?,Which open source project could be extended to make such an analysis?,0
Lilypond voice difficulty analysis,Music_3958,Which open source project could be extended to make such an analysis?,From a musical perspective: Is this idea too tough to solve formally?,0
Lilypond voice difficulty analysis,Music_3958,From a musical perspective: Is this idea too tough to solve formally?,Are there too much things to consider to analyze music voices with respect to difficulty?,0
How to make nails grow faster?,Music_3959,Is it possible to make nails grow faster?,"For example, should I eat some special nutrients, or do any physical procedures?",0
"What are these ""advanced or unknown"" nonchord tones that I haven't found out on wiki or other sites?",Music_3960,"Well, the changing-chord-progression stuff like this doesn't sound true, right?","Is there any technique for writing these ""unknown"" nonchord tones?",0
"What are these ""advanced or unknown"" nonchord tones that I haven't found out on wiki or other sites?",Music_3960,"Is there any technique for writing these ""unknown"" nonchord tones?",And Could you guys explain every single one of these strange nonchord tones?,0
"What are these ""advanced or unknown"" nonchord tones that I haven't found out on wiki or other sites?",Music_3960,And Could you guys explain every single one of these strange nonchord tones?,How does it work?,0
"What are these ""advanced or unknown"" nonchord tones that I haven't found out on wiki or other sites?",Music_3960,How does it work?,Why are they used?,0
"What are these ""advanced or unknown"" nonchord tones that I haven't found out on wiki or other sites?",Music_3960,Why are they used?,and Do they have any relationship with the chord?,0
"chords, chord theory, and bass lines",Music_3961,Can someone please explain how chords work within a song?,I have no problem hearing and figure out the bass line but how does this relate to the chord changes of a song?,172
Does technicality detract from feeling?,Music_3962,"The issue is: Does technicality, in elevating the music to the intellect, distract the listener from its heart, from the marrow or feeling of the music?","Sometimes it seems so, while sometimes not...if there is something to this, what elements of composition can contribute to this?",0
Keyboard + laptop or synthesizer?,Music_3963,"I have a laptop but no keyboard, would it be best to get a midi/usb keyboard or some sort of synthesizer?",Would this be possible on a budget?,99
Why do composers choose different keys for their works?,Music_3964,"For example, why did Beethoven choose C sharp minor when composing his moonlight sonata while choosing f minor for appassionata?","Why did he not choose to compose all of his works in C major or A minor, which are the easiest ones?",0
"What does ""gajo"" mean as a musical directive on sheet music",Music_3965,How do I play this like a segment of citrus fruit?,What does this directive mean?,0
Understanding ties,Music_3966,Does the tie in the second measure tell me to hold that note until the second beat in the second line on this page?,Is that correct or should I just use my left?,215
How should I connect my compressor effect to my amplifier?,Music_3968,My question is how do I connect the zoom with the amplifier ?,What is the best way to do this without loosing the quality of the signal ?,235
Fermata over a rest at the end of the piece?,Music_3971,Why?,"I understand that the final rest is necessary to fill up the measure, but why put a fermata over it?",110
Fermata over a rest at the end of the piece?,Music_3971,"I understand that the final rest is necessary to fill up the measure, but why put a fermata over it?",Do you sit there and prevent the audience from clapping until you want that rest to finish its extended duration?,0
Fermata over a rest at the end of the piece?,Music_3971,Do you sit there and prevent the audience from clapping until you want that rest to finish its extended duration?,Do you ensure that the recording of the track of that piece has that few seconds of silence at the end?,0
Large amounts of tension in my lower singing range,Music_3973,My issue?,Anyone got any tips to relax down low?,337
a flute question - low B status,Music_3974,What is the status of the low B on today's flutes?,Do most well-made instruments come with that note available?,0
a flute question - low B status,Music_3974,Do most well-made instruments come with that note available?,Do flutists in general feel confident about playing that pitch?,0
a flute question - low B status,Music_3974,Do flutists in general feel confident about playing that pitch?,Do publishers routinely print music that includes that pitch?,0
Whether child singers know what they are doing while singing different pitches or do they do it automatically?,Music_3975,Do they know what changes they are doing in their body to sing a high pitch or low pitch?,Whether they are doing those changes automatically without knowing what changes they are doing to change pitch?,0
Technique: How to produce even sound of an octave in Bamboo flute [Bansuri]?,Music_3976,"When I shift from Ma [F] to Pa [G], it sounds one lower octave G. [I'm not concerned about the pitch, the pitch is perfect, but it sounds like one octave down, I have understanding of frequency and length of air column]  How do I properly play Bansuri?","I mean, how do I play a whole octave in a proper way?",0
Earliest-*known* use of a double leading tone cadence?,Music_3977,Question  When is the earliest-known use of a double leading tone cadence?,Perhaps someone with a better ear than me can verify?,1088
Notes value practise without metronome,Music_3978,I use a metronome all the time but wanted to know if there are other ways?,"Do mantras, songs or anything else exists to actually give you the right rhythm without a metronome?",0
Chord changes and basslines,Music_3979,Where do chord changes occur?,"Is it at the composer's discretion or are there any rules of thumb like it must change every bar, every measure, or every beat?",0
Harmonics and muted notes,Music_3980,Are harmonics and muted notes only possible on string instruments like Guitars and Violins?,"Are they possible on pianos, organs, flutes, horns, harps or brass instruments?",0
Which scales for particular chords [Piano],Music_3981,"Two part question:   If I'm playing a ii-V-I (e.g., Dm7, G7, CM7) and just want to improvise, what scales can I play with my right hand while on each chord, and why (so I can follow the logic and apply it to other chords in the future)?","But aside from showing the major/minor counterpart, is the Circle of 5ths helpful for the previous question (i.e., figuring out which scales to play)?",104
Effects and mixing,Music_3982,Does an effect added to one instrument effect other instruments in a mix if each instrument is on its own track?,"For example: We apply/add reverb to an electric guitar on its track, will then the dry piano, bass, vocals and drums sound dry or reverbed?",0
Voices doubling a dotted note in Lilypond,Music_3984,How do you get two voices to double the same dotted note in LilyPond?,Is there any way to split dots up into multiple DotColumns for notes that sound simultaneously?,1071
Where can one find notes for guitar chords including bass notes forming the chords?,Music_3985,Where can I find notes for each guitar chord that contains all the notes (including bass)?,Is it the case that the bass note is just the root of the chord played one octave lower?,0
Where can one find notes for guitar chords including bass notes forming the chords?,Music_3985,Is it the case that the bass note is just the root of the chord played one octave lower?,Or is it 5th of the chord played one octave lower?,0
Terminology for tension idioms in composition,Music_3986,So   Does anybody know where I could learn about such terminlogy?,or can list some established terms for some idioms?,0
Stylistically appropriate triplet interpretation of dotted eighth-sixteenth,Music_3987,"Bear with me]  I recall from my private lesson days that when I see  X:1 %%score (RH) (LH) V:RH clef=treble V:LH clef=bass L:1/8 K:C [V:RH] c&gt;G c&gt;e g&gt;e f&gt;d | c8 | [V:LH] (3G,,c,,e,, (3G,,c,,e,, (3G,,c,,e,, (3G,,B,,d,, | C,,8 |   in a composition of Haydn, say, I should interpret the right hand part as  X:1 V:RH clef=treble L:1/8 K:C [V:RH] (3:2:2c2G (3:2:2c2e (3:2:2g2e (3:2:2f2d | c8 |   So my question is, which composers used the former shorthand?",When did it go out of favor?,0
Stylistically appropriate triplet interpretation of dotted eighth-sixteenth,Music_3987,When did it go out of favor?,Are there classical compositions in which the sixteenth note rhythm should be interpreted literally against a triplet accompaniment?,0
Why are condenser mics so much more expensive than dynamics?,Music_3988,Why do condenser mics cost so much more than dynamics?,"Are they more difficult to manufacture, or do they use more expensive materials?",0
Pay-to-Play Gigs,Music_3989,Should a performer play at a pay-to-play gig?,What are the benefits/drawbacks?,0
"Beginner drum, with very low budget - stainless steel, fiberglass, wooden drums?",Music_3991,"More specific questions:   Between stainless-steel and fiberglass (remember el-cheapo, not the 70's expensive ones), is one better than the other ?",Should I expect that they would lose their tuning very frequently ?,0
"Beginner drum, with very low budget - stainless steel, fiberglass, wooden drums?",Music_3991,Should I expect that they would lose their tuning very frequently ?,"Do these sound terrible, irrespective of tuning ?",0
"Beginner drum, with very low budget - stainless steel, fiberglass, wooden drums?",Music_3991,"Do these sound terrible, irrespective of tuning ?","Do they warp, crack and break easily ?",0
How to find your vocal range using the guitar?,Music_3992,So if my lowest singing note is G (3rd fret e bass string) and the highest is G3 (15th fret high e string) does this mean my range is G - G3?,So - is A4 in singing the same tone as A4 is in guitar?,160
A repeat barline in the middle of a tie,Music_3993,How would I play a tie when a barline is in the middle of it?,"When I play the repeat inside of the repeat, what will happen to the tie?",93
A repeat barline in the middle of a tie,Music_3993,"When I play the repeat inside of the repeat, what will happen to the tie?",Will I go one note behind the barline and play the full tie?,0
Replacing Viola and Basso continuo,Music_3994,Which instruments are suited for replacing them?,"I already was thinking about an euphonium for the basso continuo, is this ok?",0
Replacing Viola and Basso continuo,Music_3994,"I already was thinking about an euphonium for the basso continuo, is this ok?",Which instrument is then well suited for replacing a viola?,0
Replacing Viola and Basso continuo,Music_3994,Which instrument is then well suited for replacing a viola?,"Clarinet, Trumpet?",0
Blackout during practicing oboe,Music_3995,Why?,Is there anything I can do against this?,0
Pitch-class set theory,Music_3996,What's the purpose of pitch-class set theory?,"How would you directly relate it to a CMAJ (C, E, G) chord?",0
Pitch-class set theory,Music_3996,"How would you directly relate it to a CMAJ (C, E, G) chord?",Does it give you more options of sound or help you create a unique type of sound or something?,50
Switching from Acoustic Classical Guitar to Electric Guitar,Music_3997,Is this normal when playing electric guitar or is it something wrong with my picking technique?,"And finally, is it possible to play both forms of the guitar and be good at both?",0
Guqin construction and physics,Music_3998,Can somebody with playing / building experience give me suggestions?,"More specifically, I am trying to understand:   What is the main drive mechanism?",0
Guqin construction and physics,Music_3998,"More specifically, I am trying to understand:   What is the main drive mechanism?",How is the vibration of the strings transmitted to the body?,131
Guqin construction and physics,Music_3998,How is the vibration of the strings transmitted to the body?,"Are there some ""cheap tricks"" to change its sound, like closing the soundholes, that can help understand what affects the sound?",0
Guqin construction and physics,Music_3998,"Are there some ""cheap tricks"" to change its sound, like closing the soundholes, that can help understand what affects the sound?",Is there a difference?,252
"Getting Started Recording and Arranging Drums, Guitar, Bass, Vocals, Etc",Music_4000,"Now that I can play the instruments, I need to know a few things about recording:  How do I record acoustic drums without having to buy 5 or 6 mics?","So, what makes ProTools worth its price?",170
"Getting Started Recording and Arranging Drums, Guitar, Bass, Vocals, Etc",Music_4000,"So, what makes ProTools worth its price?","If not ProTools, then what's another good program for editing and processing?",0
"Getting Started Recording and Arranging Drums, Guitar, Bass, Vocals, Etc",Music_4000,"If not ProTools, then what's another good program for editing and processing?","Finally, what is a kind of snare drum that really makes a crisp sound like the one Travis Barker uses in Feeling This?",0
How to approach playing rhapsodic passages against left hand in Chopin prelude#24?,Music_4001,How to approach playing rhapsodic passages against left hand in Chopin prelude#24?,Does anybody play it and know how to learn it in a proper way?,0
How to approach playing rhapsodic passages against left hand in Chopin prelude#24?,Music_4001,Does anybody play it and know how to learn it in a proper way?,Are there any other ways and exercises to learn it effectively?,151
Composition and instrumental voices,Music_4002,"What I'm asking is just like in 4-Part Harmony where the bass voice gets the ""low-range"" or ""bass"" instruments and the soprano section would go the ""higher-range"" instruments is it a way of organizing modern-music like this?","Again, to be clear I'm basically asking if modern music is divided up into sections (bass sections or low-end) the same way 4-part Harmony is?",61
Why isn't there a closely related key to C minor that has D as tonic?,Music_4003,Why?,Is it because the chord built from the second scale degree is diminished?,0
Should you play open strings in first position?,Music_4004,Should I hit open notes since many notes in standard tuning are in the F Major scale?,Or is it trying to teach you to stick with not relying on open strings so that you can move it up the fret board?,0
Double stops in ABRSM Grade 7 violin,Music_4005,Is this Eb a mistake?,If not why it is not Eb instead of E?,0
Double stops in ABRSM Grade 7 violin,Music_4005,If not why it is not Eb instead of E?,How to find out notes for other double stops?,0
Rendering lilypond score into html page,Music_4006,"What would be the best way of rendering specific parts of a lilypond score, into an HTML page?","Do I have possibility to render only part of melody from files, without doing manual copy paste of that specific part, into another file, just for that purpose?",316
How can I record as MIDI track a live performance in MainStage 3 (MIDI piano),Music_4007,What is the recommended approach to record my piano performance in Mainstage but not as an audio track?,Any directions on this?,236
Interpretation of Bach's ornaments,Music_4009,Bit confused so here's my question:  Do I play the ornament with an overlap or do I play them during the rest as I read it which means playing them super fast?,Is it because there are too many notes in the ornament or because it's not physically possible or even sounds too fast?,328
Studies showing the brain chemical reactions when listening to depressive music,Music_4010,"On a neurological level, what is happening when one listens to depressive music?",Are there any studies conducted?,0
"Lilypond - two voices, with overlapping beams",Music_4011,"I have the following in my measure:    What would I have to write, to have those &lt;c e&gt;'s connected with beam instead of 1/8 rests, and those in second voice bellow also?","Edit  upper voice : &lt;c' e&gt;8[ r8 &lt;c e&gt;] r8 | lower voice : r8 g[ r8 g] | ,did connect them:    however, I am not shure if those rests should still be there in between?",0
Is Yo Ho (A Pirate's Life for Me) in A minor or F major?,Music_4012,Where does that Bb come from?,Does it modulate between F major and A minor somehow?,0
Is Yo Ho (A Pirate's Life for Me) in A minor or F major?,Music_4012,Does it modulate between F major and A minor somehow?,What's going on?,69
What sort of practice or training I lack?,Music_4013,What do I need to do??,?what sort of practice or training I lack?,0
Recognize musical elements in real time,Music_4014,It's possible to identify what you are hearing in real time?,"If so, can you provide any advice on how to advance to that point?",0
How to practice organ at home?,Music_4015,Are there alternatives that allow one to practice at home (especially the pedals)?,I was thinking of a keyboard with MIDI pedals: does it exist and is it expensive?,0
"What does fr<number> mean in guitar music, alongside a ringed number?",Music_4017,"I've got some sheet music that includes a guitar strumming pattern:    At the top of the page, the specific inversion and octave of the chords are  defined:      What does the fr5 and ringed 6 mean under the chord name?",edit: and why is this marked as a note and not a strum?,0
What is Fuzzy Transposition?,Music_4019,Is anyone familiar with fuzzy transposition?,"If so, could you please elaborate on the concept and its formulas?",0
"Is it common to combine multiple voices in one piano staff, even if they don't fit the time signature?",Music_4020,Some examples:  1.   what he actually plays in a video is:   or  2.   which looks wrong to me and should be:   and things are just getting worse from there with:  3.  or or   (all in 4/4)  Is this how multiple voices are usually written?,"Can't this be written in an easier, more readable way like I tried in example 1 or am I missing something?",170
Are modes in jazz primarily a melody thing?,Music_4021,"I was wondering when jazz cats talk about how they'd use a Lydian scale to improvise over a major chord, or a Dorian scale to improvise over a minor chord they're mainly talking about the melody?",Does that sound right?,380
Are modes in jazz primarily a melody thing?,Music_4021,Does that sound right?,But we're just talking about the melody right?,77
Are modes in jazz primarily a melody thing?,Music_4021,But we're just talking about the melody right?,They keep the harmony pretty basic/diatonic chords?,0
How to notate groove/ swing/ shuffle rhythms,Music_4022,"(Rhythm is the problem, not the actual height of the tone) Do you have some tips for me how to approach that?","Are there special approaches, techniques or best practices, or is it all just a matter of experience?",0
How can I understand what scale should I use?,Music_4024,Can I do this with scales?,"And if i can, how can I understand which scale should play?",0
Learn to write music,Music_4025,Right?,"So, for the me who wants to accurately write the sound of a voice and the sound of the music, how would I go about that?",459
Minimum specs required for a laptop to run Ableton Live for live performance?,Music_4026,"I'm thinking of getting a laptop to play keyboard live using Ableton Live, and I'm wondering what I could get away with?",How powerful would a laptop need to be to do this?,104
What does a piano teacher do?,Music_4027,"So, if I start to take piano lessons, what contribution can the teacher make?",And what else?,88
What does a piano teacher do?,Music_4027,And what else?,Should I take piano lessons?,0
Method Book questions,Music_4028,Should I start from the beginning?,"Also, is there a better method book?",0
Method Book questions,Music_4028,"Also, is there a better method book?",Could I please get some advice?,165
What chord progressions are used in traditional Celtic music?,Music_4029,"What chord progressions are most often used in traditional Celtic music, such as aires, jigs, and reels?",What's an analogous description of the chord progressions typically used in Celtic music?,320
What really is a proper way of singing?,Music_4030,"But none of the approach I did has so far worked (such as recording myself, using monitors, cupping my ear, etc..) that I now feel that either something must be wrong with me physically/medically or that I'm still not singing correctly, which leads me to my 2nd question: Resonance - where are we supposed to feel the vocal resonance within our body?",None of these two approaches made me a better singer by the way but I want to know if there's a 'correct' way to coax the resonance out of my body to solve my first issue?,267
short segment of different time signature,Music_4031,"Is it frowned upon to have a short segment of a song, perhaps only one measure, to be in a different time signature?",Does the level of frownage vary by style?,0
"History of ""jazz minor/melodic minor"" harmony",Music_4033,"How did melodic minor harmony develop in jazz, and when did it start being thought of as such in jazz pedagogy?",Can anyone suggest a source that provides a detailed account of this history?,0
Diminished chord with one raised note,Music_4034,What exactly is this chord?,Am I even supposed to play this chord like this?,84
Diminished chord with one raised note,Music_4034,Am I even supposed to play this chord like this?,Is this type of progression usually played with a regular dim chord at this position?,76
Buzz in electric guitar recording,Music_4035,How can I record a better sound?,"Additionally, if I purchased this  [website]Would I be able to record my guitar and a microphone at the same time and plug it into my computer using an aux cord?",0
Trying To Figure Out A Chord Type,Music_4037,"I'm new to jazz and harmony and I love it, I have been trying to figure out what type of chord is played in this song :   this is the song : I Want A Little Sugar In My Bowl - Nina Simone :  Here Is The Song its on 0:36  (after she sings :""I feel so funny, I feel so sad"")  My guess is : fifth augmented chord ?",if so is it remains a pulling chord to the first (5 -> 1) ?,0
Trying To Figure Out A Chord Type,Music_4037,if so is it remains a pulling chord to the first (5 -> 1) ?,So Can You Help Me Figure Out The Type Of The Chord ?,0
How do you compose a Dominant Seventh Scale?,Music_4038,"It seems like you just make the seventh note flat, but are there any restrictions to that?",Can any scale become a Dominant Seventh Scale by slight modification or does it differ on a case-by-case basis?,0
What is this straight line at the beginning of the measure?,Music_4039,  Could this just be a error on the editors part?,Is it possible that i could also be a ghost note of some sort?,0
Which Bach toccata is more difficult- BWV910 or BWV911?,Music_4040,Which Bach toccata is more technically challenging?,The Toccata in c minor (BWV 911) or the Toccata in f# minor (BWV 910)?,0
What does it mean to write a song in a certain key?,Music_4041,What exactly does it mean if for example a song is written in C Major?,Does it mean the song's notes cannot contain any sharps or flats?,0
What does it mean to write a song in a certain key?,Music_4041,Does it mean the song's notes cannot contain any sharps or flats?,Does it mean the song can only have chords from ABCDEFG but use the major chords of those scales which could mean sharps and flats?,0
"Are there fewer rhymes in contemporary popular music? If so, why?",Music_4042,Are there any studies/clues that would back this claim?,"If so, how do they explain it?",0
Fixing off-tempo MIDI performance,Music_4043,"For example, the notes at 45.3.25 should be on 46.0.00:    I'm wondering... Is there some fix or magic bullet to detect the actual tempo and apply it to the MIDI file, that you guys know of?","I've tried several alternate tempos, like 130.050, 130.000, etc but they all wander off pretty quickly... Or do I need to just scrub the whole file by hand and spend precious hours getting this to line up right?",0
What is the oldest instrument ever?,Music_4044,"What is the oldest musical instrument played other than the human voice, but body parts are acceptable?",Did Neanderthals use instruments to play music?,0
What are the disadvantages of using an electronic drumset?,Music_4045,Motivated by Why might one want to record a drum accompaniment electronically without using regular or electronic drumheads and cymbals to drum on?,What are the disadvantages of using an electronic drumset?,0
What are the disadvantages of using an electronic drumset?,Music_4045,What are the disadvantages of using an electronic drumset?,"In other words, when you choose acoustic over electronic, what are the reasons?",0
"How to play clef changes in Jupiter, the Bringer of Jollity? (F Horn)",Music_4047,"When it comes to this piece (Jupiter, Bringer of Jollity) there are a lot of sections with clef changes, and I'm struggling to read it and play the correct notes  When this happens, do I play as if I were in bass clef by following the notes and such, or do I transpose?","In any case, does anybody know any reliable fingerings?",0
"How to play clef changes in Jupiter, the Bringer of Jollity? (F Horn)",Music_4047,"In any case, does anybody know any reliable fingerings?",Should I play on my Bb side or F side when playing passages this low?,0
Is there anything quantitative/qualitative about tone?,Music_4048,"What are the quantitative/qualitative differences between instruments that allow their tones to be described as ""bright,"" ""dark,"" ""round,"" ""edgy,"" etc.?","Is there a shared qualitative basis between guitars, amps, pedals, or even different types of instruments that lead to the same tone descriptor?",0
Is there anything quantitative/qualitative about tone?,Music_4048,"Is there a shared qualitative basis between guitars, amps, pedals, or even different types of instruments that lead to the same tone descriptor?","On the quantitative side, are there particular waveform shapes/sizes that are assigned particular descriptors?",0
Is there anything quantitative/qualitative about tone?,Music_4048,"On the quantitative side, are there particular waveform shapes/sizes that are assigned particular descriptors?","For example, can I take a ""fat"" sound, adjust it's waveform, and end up with a ""crunchy"" sound (replace with any 2 descriptors)?",0
Is there anything quantitative/qualitative about tone?,Music_4048,"For example, can I take a ""fat"" sound, adjust it's waveform, and end up with a ""crunchy"" sound (replace with any 2 descriptors)?",As a corollary: how do these descriptors get ascribed?,0
Piano Half-Pedal Duration,Music_4049,"Before I go and try to capture some data, has anyone collected statistics on how long it takes a pianist to half-pedal the sustain pedal?","That is, with the pedal down, what would be a reasonable amount of time it would take a pianist to bring the pedal up, and then back down again?",0
Becoming proficient at piano at age 30?,Music_4050,Has anyone started playing the piano at 30 or over?,How much do you practice a day and what kind of songs have you been able to play?,0
Difference between keys and scales?,Music_4051,But how are they different?,Does key mean key signature?,0
Difference between keys and scales?,Music_4051,Does key mean key signature?,Or are key signatures part of key?,0
Difference between keys and scales?,Music_4051,Or are key signatures part of key?,And what's the difference between keys and scales?,0
"Should ""Ooh"" be sung as ""oo"" or ""oh""?",Music_4052,"In my last choir rehearsal, while going over a new piece, after I said, ""Let's go back to the beginning and go over the 'oo's"", my lead tenor, whom I respect immensely as a musician, responded ""Uh, shouldn't that be the 'oh's?",Can anyone provide a definitive answer one way or another and back it up with evidence?,731
Can you turn a recording upside-down?,Music_4054,"If I had some music recorded, could I flip it around a note like in this image?","If possible, how does that work?",0
"Why is the note name ""a"" not on any important scale position?",Music_4055,   Possible Duplicate:   Why is C the base note of standard notation and keys?,"But why is our note ""a"" not on any important position?",68
Why do some intervals sound better than others?,Music_4056,an augmented fourth: six semitones)?,"Is this phenomenon dependant on one's musical culture or could it be our brains are ""hard wired"" to perceive sounds in such a way?",0
Side effects of power chords,Music_4057,Any experienced suggestion is very welcome that suggests to me how to be good at guitar (not only a single genre): what should I emphasize?,Barre chords or the power chords?,0
