title,source,q1,q2,sep
Why does Hong Kong have one of the best natural harbours in the world that can protect ships from the typhoon winds?,EarthScience_1076,Victoria Harbour?,"what makes HK so ""capable of protecting ships from the typhoon winds""?",0
Could the Grand Canyon be flooded by the ocean if it got deep enough?,EarthScience_1077,"If the river eroded away enough rock so that the river's bottom got to sea level, and this process continued to go upstream the river from where it empties into the Pacific Ocean so that the floor of the canyon eventually eroded below sea level, would the canyon gradually be filled in by the ocean?",Would this even be possible?,0
Could the Grand Canyon be flooded by the ocean if it got deep enough?,EarthScience_1077,Would this even be possible?,"If not, why don't we see the mouth of the Colorado (or any river for that matter) gradually  move upstream, with ocean filling in where the river once was?",0
Can we predict the rising temperature of Earth?,EarthScience_1078,Where can I find a model of Earth's past climates and future projections from combined possibilities like magnetic pole movement and other forms of global warming as a map?,At what temperature change would people have to migrate towards or away from the equator?,83
Can we predict the rising temperature of Earth?,EarthScience_1078,At what temperature change would people have to migrate towards or away from the equator?,What happens when the North and South poles flip?,0
The seriousness of global warming/ climate change?,EarthScience_1079,Why is such an emphasis placed on sea level rise??,"Isn't the disruption of ocean currents (as portrayed in ""Day After Tomorrow"" or in Peter Ward's Medea hypothesis (hydrogen sulfide poisoning)) even more serious?",200
The seriousness of global warming/ climate change?,EarthScience_1079,"Isn't the disruption of ocean currents (as portrayed in ""Day After Tomorrow"" or in Peter Ward's Medea hypothesis (hydrogen sulfide poisoning)) even more serious?",Am I wrong?,284
The seriousness of global warming/ climate change?,EarthScience_1079,Am I wrong?,?,0
How and when was the $\mathsf{CO_2}$ scrubbed when Earth was still primordial?,EarthScience_1080,How and when was the [tex] removed in primordial Earth atmosphere?,What is the main mechanism of this removal of [tex]?,0
How and when was the $\mathsf{CO_2}$ scrubbed when Earth was still primordial?,EarthScience_1080,What is the main mechanism of this removal of [tex]?,Is it dissolving in water?,0
How and when was the $\mathsf{CO_2}$ scrubbed when Earth was still primordial?,EarthScience_1080,Is it dissolving in water?,Or rock weathering?,0
How and when was the $\mathsf{CO_2}$ scrubbed when Earth was still primordial?,EarthScience_1080,Or rock weathering?,Or was the bulk of [tex] actually removed by early life?,0
Calculate GWP over arbitrary time,EarthScience_1081,How can someone calculate the GWP of a given gas (say methane for instance) over another period of time GWP[tex] ?,What would be a concrete formula [tex] ?,357
A few questions about the morphology and sediment dynamics of Wissant Bay (France),EarthScience_1082,Could someone please explain what exactly is shown on the following image?,I have a few questions such as:    How did the 'Banc à la Ligne' come about?,0
A few questions about the morphology and sediment dynamics of Wissant Bay (France),EarthScience_1082,I have a few questions such as:    How did the 'Banc à la Ligne' come about?,"(I know it has something to do with the fact that the beach drift is subject to south-west winds, and the orientation change of the coast)  Why are the western sectors (Dune du Chatelet, Dune d'Aval) eroded in contrast to the more eastern locations (Dune d'Amont)?",0
A few questions about the morphology and sediment dynamics of Wissant Bay (France),EarthScience_1082,"(I know it has something to do with the fact that the beach drift is subject to south-west winds, and the orientation change of the coast)  Why are the western sectors (Dune du Chatelet, Dune d'Aval) eroded in contrast to the more eastern locations (Dune d'Amont)?","I read somewhere that the height of the dunes is increasing towards the east, what is the explanation for this?",0
Do flights affect tides?,EarthScience_1083,Can artificial satellite positions affect tides?,Did I mess up somewhere in the math or facts above?,2044
Do flights affect tides?,EarthScience_1083,Did I mess up somewhere in the math or facts above?,Do flights affect tides?,478
If there were no continent that spanning between the North and South Hemispheres would there be a Circum-equatorial Current?,EarthScience_1086,Holding Earth's other physical parameters constant would there be a circum-equatorial current like Antarctic Circumpolar Current?,Would it be stronger/faster than the current Pacific Equatorial Current?,0
If there were no continent that spanning between the North and South Hemispheres would there be a Circum-equatorial Current?,EarthScience_1086,Would it be stronger/faster than the current Pacific Equatorial Current?,How strong would it be?,0
If there were no continent that spanning between the North and South Hemispheres would there be a Circum-equatorial Current?,EarthScience_1086,How strong would it be?,Could a wooden sail ship cross the current from North to sail to South?,0
How is abundance of elements in the Earth's crust estimated?,EarthScience_1087,Now I wonder what methods exist and were used to estimate this?,"If somebody knows how the numbers are estimated, can he also say how accurate this estimations are?",275
Why can't wave models model storm surge?,EarthScience_1088,Is this true of all 3rd generation models?,Can source terms be added to the energy balance equation to model these phenomena?,0
"Do ""water-worlds"" not have plate tectonics?",EarthScience_1089,"If plate tectonics create land masses, then can we say that a water-world (a planet with a global ocean and no land) does not have plate tectonics?","Therefore, if the assumption that water-worlds do not have plate tectonics is true, then can we also say that these water-worlds cannot harbor life?",103
Ship turning causing calm water,EarthScience_1090,Can anyone tell me the official or technical term for the effect of when extremely calm water appears when a ship turns sharply in a full circle?,For example:    Has any research or modelling been conducted on this effect?,83
How to count lightning in a thunderstorm?,EarthScience_1091,Is there an accurate way to count the amount of lightning happening in a thunderstorm?,How is lightning measured?,0
How to count lightning in a thunderstorm?,EarthScience_1091,How is lightning measured?,Is there a special unit for this?,0
Why is Mauna Kea taller than the maximum height possible on Earth?,EarthScience_1092,Does this suggest that rock types at the base of this mountain are different?,Or does the presence of water have an effect?,0
What color(s) would Earth be without water or life?,EarthScience_1093,"So I'm wondering, if you stripped away life and the oceans, what color(s) would Earth be?",Would the seabed be a different color from the continents?,28
What color(s) would Earth be without water or life?,EarthScience_1093,Would the seabed be a different color from the continents?,"Would it be more uniform, or would it vary in color quite a bit from region to region?",0
What color(s) would Earth be without water or life?,EarthScience_1093,"Would it be more uniform, or would it vary in color quite a bit from region to region?","Would it be a similar gray to the Moon, or would other chemical processes (like the rusting of Mars) give it a more unique palette?",0
Possibility to influence oceanic evaporation to protect Sahel/Sahara,EarthScience_1094,"First of all, would moistening the air help at all?",Can rain be generated there if the air would be wetter?,140
Possibility to influence oceanic evaporation to protect Sahel/Sahara,EarthScience_1094,Can rain be generated there if the air would be wetter?,"Secondly, when it rains in the Sahara, where does the rain come from?",0
Possibility to influence oceanic evaporation to protect Sahel/Sahara,EarthScience_1094,"Secondly, when it rains in the Sahara, where does the rain come from?",Does it mainly come from different winds (like an occasional western wind)?,145
Possibility to influence oceanic evaporation to protect Sahel/Sahara,EarthScience_1094,Does it mainly come from different winds (like an occasional western wind)?,"Does it mainly come from evaporation of the red sea (though that has a small surface) Does it get carried all the way over Asia, so coming from the Pacific ocean?",0
Possibility to influence oceanic evaporation to protect Sahel/Sahara,EarthScience_1094,"Does it mainly come from evaporation of the red sea (though that has a small surface) Does it get carried all the way over Asia, so coming from the Pacific ocean?",Anything other ideas?,0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,Is the soot really tens or hundreds of thousands of times more powerful per unit mass at cooling than anything released from any of these events would be?,Or what?,0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,Or what?,"Further, especially considering that an event like Chicxulub would no doubt have ignited at least continent-scale areas of of forests in the area around it if nowhere else from the ejecta storm, which doubtless would have produced far more black carbon soot than burning down all the cities in a nuclear war, no?",0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,"Further, especially considering that an event like Chicxulub would no doubt have ignited at least continent-scale areas of of forests in the area around it if nowhere else from the ejecta storm, which doubtless would have produced far more black carbon soot than burning down all the cities in a nuclear war, no?",What would have happened to the Earth in an imaginary scenario where the 100 million megatons (400 zettajoules) of Chicxulub asteroid energy were replaced with 100 million megatons of hydrogen bomb mushroom clouds exploding over a comparable area of forests (alien attack?,302
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,What would have happened to the Earth in an imaginary scenario where the 100 million megatons (400 zettajoules) of Chicxulub asteroid energy were replaced with 100 million megatons of hydrogen bomb mushroom clouds exploding over a comparable area of forests (alien attack?,":) ) to those that the asteroid would have burned, 65-66 million years ago?",0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,":) ) to those that the asteroid would have burned, 65-66 million years ago?","Now of course maybe the former is better absorber (gas vs. fine dark solid), but literally so much better that the latter could barely move the meter (according to observational evidence, not the simulation mentioned), while the former would drop it 7 degrees C, 20+ in some areas?",307
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,"Now of course maybe the former is better absorber (gas vs. fine dark solid), but literally so much better that the latter could barely move the meter (according to observational evidence, not the simulation mentioned), while the former would drop it 7 degrees C, 20+ in some areas?","And that's just the SO2 component, what about all the other material released by the eruption to no doubt similar very great heights?",0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,"And that's just the SO2 component, what about all the other material released by the eruption to no doubt similar very great heights?","And furthermore, how does this all fit in with Chicxulub?",0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,"And furthermore, how does this all fit in with Chicxulub?","Is there any data on the ""anti greenhouse"" power of C soot versus SO2 and other materials released by volcanoes and asteroid strikes?",0
What makes a nuclear winter so extreme and destructive?,EarthScience_1095,"Is there any data on the ""anti greenhouse"" power of C soot versus SO2 and other materials released by volcanoes and asteroid strikes?","In short, what makes nuclear weapons so damn good at being destructive, compared to everything that nature seems to have in its arsenal short of the death of the Sun itself, despite seemingly the much greater raw power in terms of energy of the latter?",0
What allowed the Himalaya to become so high?,EarthScience_1096,Or was the continental plates just slightly more loose on the plates?,"Or did the plates just submerge more, if so what caused that?",0
How can crystal habit be determined when rock is worn and rounded?,EarthScience_1097,How can I determine what kind of crystal it is in those cases?,"Is there a simple instrument that can be used to determine the angle of a crystal, even if it is worn and rounded?",0
"Ways, Through Science, to Counteract Hurricane Forces?",EarthScience_1098,"But today I am wondering if there is any existing science or methods a government (with enough funds) could employ, through science, to lessen the force of a hurricane?","I vaguely remember something about them being affected by air temperatures, so couldn't something be done to somehow inject heat or refrigeration into the area?",0
"Ways, Through Science, to Counteract Hurricane Forces?",EarthScience_1098,"I vaguely remember something about them being affected by air temperatures, so couldn't something be done to somehow inject heat or refrigeration into the area?",Or something to counteract against it's speed increases?,0
"Ways, Through Science, to Counteract Hurricane Forces?",EarthScience_1098,Or something to counteract against it's speed increases?,What approaches would one consider in such an endeavor?,0
Which parts of the ocean have been explored?,EarthScience_1099,"How do I know if it's been explored, and what info do we have about it?","Is there a map that shows which parts of the ocean have been explored, and which haven't?",79
Which parts of the ocean have been explored?,EarthScience_1099,"Is there a map that shows which parts of the ocean have been explored, and which haven't?",Does it show what has been discovered about X part of the ocean etc.?,0
Which parts of the ocean have been explored?,EarthScience_1099,Does it show what has been discovered about X part of the ocean etc.?,Where can I find such information?,0
Could a firestorm create a hurricane-like cyclone?,EarthScience_1100,"My question is, could a firestorm generate a hurricane-like cyclone, with strong surface winds along a large area, raining ash and embers?","If so, would it move or be stationary?",0
Could a firestorm create a hurricane-like cyclone?,EarthScience_1100,"If so, would it move or be stationary?",How long could it sustain itself?,0
Could a firestorm create a hurricane-like cyclone?,EarthScience_1100,How long could it sustain itself?,What would be involved in its formation?,0
How to handle leap years when working with environmental conditions time series?,EarthScience_1101,How should I handle/correct for leap years?,Should I subtract one day on leap years?,0
How to handle leap years when working with environmental conditions time series?,EarthScience_1101,Should I subtract one day on leap years?,Is there a bias in the data because of leap years?,0
Can hurricanes set off earthquakes?,EarthScience_1102,Do they do this by shaking the ground with wind?,Moving large amounts of water putting weight on the tectonic plates?,0
Can hurricanes set off earthquakes?,EarthScience_1102,Moving large amounts of water putting weight on the tectonic plates?,"A large earthquake is the result of long term tectonic forces, but I wonder if local weather activity could trigger earthquakes?",0
Can hurricanes set off earthquakes?,EarthScience_1102,"A large earthquake is the result of long term tectonic forces, but I wonder if local weather activity could trigger earthquakes?",Is this obviously impossible?,0
Is there a table available for the maximum potential intensity of hurricanes?,EarthScience_1103,Has there been a table produced with historic MPI calculations (reanalysis or forecast based)?,"Also, is there a source that calculates MPI for each model and each hurricane?",0
Hurricane eye on landfall and relation to wind speeds,EarthScience_1104,How does the radius of the hurricane's eye affect the winds felt by those at different distances from the eye?,"When a hurricane reaches land, how does the land affect the eye's formation?",0
First stone like this,EarthScience_1105,I found this stone on the bank of the Fraser River in southern BC and wonder what type of rock it is?,Can you help me?,35
A few questions about glass,EarthScience_1106,This led me to wonder: how large can a lava stream be and still produce obsidian?,"In particular, in season 7 of Game of Thrones, the island of Dragonstone is revealed to contain a veritable mountain of obsidian - is such a thing possible in the real world?",0
A few questions about glass,EarthScience_1106,"In particular, in season 7 of Game of Thrones, the island of Dragonstone is revealed to contain a veritable mountain of obsidian - is such a thing possible in the real world?",What's the largest mass of obsidian found in nature?,164
A few questions about glass,EarthScience_1106,What's the largest mass of obsidian found in nature?,Thinking about too-rapid cooling led me to another question: can water form glass?,0
A few questions about glass,EarthScience_1106,Thinking about too-rapid cooling led me to another question: can water form glass?,Is it possible to blast-freeze water so quickly that ice crystals do not form?,0
A few questions about glass,EarthScience_1106,Is it possible to blast-freeze water so quickly that ice crystals do not form?,"If so, what would be the properties of such a glass?",0
A few questions about glass,EarthScience_1106,"If so, what would be the properties of such a glass?",Can it be cooled slowly enough so that crystals do form?,97
A few questions about glass,EarthScience_1106,Can it be cooled slowly enough so that crystals do form?,"And if so, what are its properties?",0
Could we cool the ocean by reflecting away sunlight to influence hurricanes?,EarthScience_1107,dying the part ocean with a temporary light colored dye)?,"If so, could we use that to steer a hurricane away from populated areas?",438
Could we cool the ocean by reflecting away sunlight to influence hurricanes?,EarthScience_1107,"If so, could we use that to steer a hurricane away from populated areas?",would a film block the carbon dioxide / oxygen exchange in that area and cause severe environmental impact?,688
Could we cool the ocean by reflecting away sunlight to influence hurricanes?,EarthScience_1107,would a film block the carbon dioxide / oxygen exchange in that area and cause severe environmental impact?,Could the experiment actually strengthen instead of weaken a hurricane?,0
Human hurricane forecasting?,EarthScience_1108,"A similar thing about models beating human forecasters was also mention in another article linked in this article and nowhere is there any other explanation for it, so:  Do humans seriously forecast extreme weather?",Or how else does 'human forecasting' work?,187
Soil Science and the carbon cycle - is carbon released from soil into the atmosphere?,EarthScience_1109,Is carbon lost from topsoil when it's degraded/removed?,What is the scientific process?,0
Do hurricanes cool the earth?,EarthScience_1110,Is the heat converted into kinetic energy?,Could the shape of the hurricanes reflect sunlight?,0
Do hurricanes cool the earth?,EarthScience_1110,Could the shape of the hurricanes reflect sunlight?,"Do they create more lightning in an area that would normally have lower levels of lightning for the same timeframe, in turn creating more ozone?",0
Do solar storms affect Earth's weather?,EarthScience_1111,What are the direct and indirect effects of large solar storms on Earth's atmosphere?,Do solar storms affect Earth's weather?,0
"How did a tropical storm starting with ""D"" end up next to a typhoon starting with ""T""?",EarthScience_1112,Do I have the basic idea correct?,"How did a ""D"" and a ""T"" end up so close together?",222
"How did a tropical storm starting with ""D"" end up next to a typhoon starting with ""T""?",EarthScience_1112,"How did a ""D"" and a ""T"" end up so close together?",Is this unusual?,0
Why are Lomekwian tools considered different from Oldowan tools?,EarthScience_1114,2.7 mya)?,What is so different about Lomekwi to not call it Oldowan?,277
Why do major earthquakes keep happening in Lombok recently?,EarthScience_1115,One thing that I can't seem to figure out is why there are so many earthquakes over an extended period of time?,Is it common for there to be earthquakes for a whole month and of high magnitudes too in seismic zones?,0
Why do major earthquakes keep happening in Lombok recently?,EarthScience_1115,Is it common for there to be earthquakes for a whole month and of high magnitudes too in seismic zones?,I have read that there can be aftershocks but I don't think that all these quakes can be characterized as aftershocks of the initial quake?,0
Why do major earthquakes keep happening in Lombok recently?,EarthScience_1115,I have read that there can be aftershocks but I don't think that all these quakes can be characterized as aftershocks of the initial quake?,So is this a sign that an underlying seismic development such as a major shift in tectonic plates or a new volcano formation will take place?,222
Does the magnetic field really protect Earth from anything?,EarthScience_1116,So I wonder: What evidence is there supporting that the intrinsic magnetic field really protects Earth's atmosphere and its living organisms?,In other words: In the absence of models and speculations of how the intrinsic magnetic field interacts with charged particles: Is there any reason to believe that a stronger magnetic field offers more protection than a weak or negligible one?,0
What is meant by Massif?,EarthScience_1117,Why other mountain formations are not termed as massif...?,What are the characteristics of massif..?,0
Transferring water using underground channel,EarthScience_1118,"So I just wondered why don't we use such underground water channels to recharge the underground water of one area from another area, incase there are connections?","I'm sure if there are channels, scientists would have been done some research about it?",0
Transferring water using underground channel,EarthScience_1118,"I'm sure if there are channels, scientists would have been done some research about it?","So, Do we have any underground water channels maps for world wide?",0
Transferring water using underground channel,EarthScience_1118,"So, Do we have any underground water channels maps for world wide?",Do you think its possible to recharge lakes few miles away from river using this idea?,0
Are hurricane storm surges smaller when the storms strike small islands?,EarthScience_1119,"From the Wikipedia article, certain geographical features such as shallow water or a funnel-shaped landfall point can exacerbate surges since the water pushed by the storm cannot dissipate ([website]Thus, when a hurricane strikes a small island, is the storm surge usually not as much of a problem since the water can dissipate around the island?",Are islands thus often less affected by the flooding aspect of hurricanes vs. mainland landfall locations?,0
Does lightning release the same electromagnetic emmisions as an arc welder?,EarthScience_1120,"Source: [website]Does lightning release the same magnitude of electromagnetic emissions as an arc wielder, in UVA, UVB or UVC spectra?",Could watching lightning repeatedly degrade human vision?,0
Are strong deep earthquakes that result in minimal impacts common?,EarthScience_1121,Have to think maybe that relates to the depths they occurred at (563 km and 610 km)?,I figure that may well be just because such earthquakes having minimal impacts simply weren't as publicized in the past??,300
Are strong deep earthquakes that result in minimal impacts common?,EarthScience_1121,I figure that may well be just because such earthquakes having minimal impacts simply weren't as publicized in the past??,"But, not knowing nearly enough about the differences in earthquake types and patterns, I'd be interested to know:   Were the minimal impacts indeed a consequence of the depths of the earthquakes?",0
Are strong deep earthquakes that result in minimal impacts common?,EarthScience_1121,"But, not knowing nearly enough about the differences in earthquake types and patterns, I'd be interested to know:   Were the minimal impacts indeed a consequence of the depths of the earthquakes?",Are such strong earthquakes at those depths expected at fairly similar regularity to similar earthquakes at shallower depths?,0
Simple numerical model of tide with an elliptic scheme,EarthScience_1122,"*np.pi,f=f)     #Checking the error     error=simple_convergence_error(eta,eta_old)     print('Computed in ',nbr_iter,' iterations')   Is there a clear error in my code ?",Or am I just trying to solve my problem with unadapted tools ?,0
The magnetite is in which type of magma,EarthScience_1123,In which type of magma can I find magnetite?,Peraluminous or peralkaline?,0
Seeming correlation between time of day and earthquakes,EarthScience_1125,"My question, therefore, is if there is any correlation between time of day and earthquakes?","Or to put it another way, is my observation based on anything more than the fact that I am more likely to note and recall a minor earthquake what I am not engaged in another activity?",0
Why can't the meteorologists predict for sure if the day would be rainy even on the beginning of the day sometimes?,EarthScience_1126,Why do the meteorologists still cannot predict if a day would be rainy or cloudy or blizzardy even on the beginning of the day sometimes?,Do we need a quantum computer then with qubits?,461
How is this crumbly crystal-rich rock formed?,EarthScience_1127,"If possible, I'd like to know how the rock formed... what process leads to its formation?",[website]How is this formed?,468
How is this crumbly crystal-rich rock formed?,EarthScience_1127,[website]How is this formed?,Are the minerals dissolved in the creek and they happen to have found a nice place to precipitate out?,0
How is this crumbly crystal-rich rock formed?,EarthScience_1127,Are the minerals dissolved in the creek and they happen to have found a nice place to precipitate out?,"(If so, what would happen as time goes on?",0
Carbon Dioxide levels appear to be linked to the Milankovitch cycles according to Ice Core data but what is the mechanism?,EarthScience_1128,"As in ice core data shows that [tex] levels have fluctuated on levels correlating to the temperature and ice levels, but I couldn't think of a mechanism for what might be the link between the release of carbon dioxide and other gases, and presumably orbital geometry?",Is it to do with gases dissolved in the oceans?,0
Carbon Dioxide levels appear to be linked to the Milankovitch cycles according to Ice Core data but what is the mechanism?,EarthScience_1128,Is it to do with gases dissolved in the oceans?,Or the melting of permafrost?,0
Synoptic weather predictibility under climate change scenarios,EarthScience_1129,"Is there an estimate, and if yes how much climate change will reduce synoptic weather predictability?",How will predictability be affected in springtime for mid-latitudes?,0
What does it mean when the depth of earthquakes get near the surface over a period of time?,EarthScience_1130,What is interesting for me is that the depth of the earthquakes broke the boundary of 10km and stayed there for a much longer than it used to.And here is the magnitude diagram    This is the map of major fault lines of Iran:   This is the same map (only the reverse fault lines):   And again the same map (only the lateral fault lines):   Is this a sign of fault lines building pressure?,And why the depth of earthquakes are getting near the surface?,0
What does it mean when the depth of earthquakes get near the surface over a period of time?,EarthScience_1130,And why the depth of earthquakes are getting near the surface?,Can a geologist make any kind of guess based on the pattern or this is not a pattern at all?,0
What is a fault?,EarthScience_1131,Curious if to what degree it is possible to cluster epicentres as originating from a single formation/fault?,"Which leads to my real question, what is a fault?",353
How do I derive the formula for lithostatic (overburden) pressure?,EarthScience_1132,If I substitute the units for each term I get this:   [tex]   Shouldn't it be something like [tex]?,Where do I get this formula from and how do I derive the unit of measurement?,53
"If it rains harder, does it mean the rain's duration will be shorter?",EarthScience_1133,"If it rains real hard, is there a chance the rain's duration will be shorter?",Can anyone confirm/deny this?,129
"If it rains harder, does it mean the rain's duration will be shorter?",EarthScience_1133,Can anyone confirm/deny this?,Is there a percentage or study shown on rain duration relative to the rain's strength?,0
The relationship between specific discharge and flux,EarthScience_1134,How are specific discharge and flux linked?,Is flux simply specific discharge × area?,0
The relationship between specific discharge and flux,EarthScience_1134,Is flux simply specific discharge × area?,"N-flux, is that specific discharge × concentration × area?",43
Argument for designing an ocean monitoring network based on satellite-derived chlorophyll-a concentration?,EarthScience_1135,The question is: is there an argument for applying a more sophisticated approach of using the analysis average multi-annual satellite-derived spatial change in the concentration of chlorophyll-a for choosing a sampling location of the monitoring network?,"And if it is, what method can be used to place the sampling stations (Besides the ArcGIS Sampling Network Design Tool)?",0
How are the thickness of ice sheets from previous glaciation periods determined?,EarthScience_1136,How is the thickness/depth of ice sheets from previous glaciation periods determined?,historical sea levels as an estimate of the amount of water tied up in ice sheets)?,352
P wave to S wave conversion,EarthScience_1137,Is this statement true?,"If yes, then why?",0
"Are the elements of an averaging kernel matrix always centered on the diagonal, or can they be exclusively off-diagonal in rare cases?",EarthScience_1138,"For example, is it theoretically possible for the averaging kernel to have mainly or even exclusively off-diagonal elements?",Is this situation possible?,323
"Are the elements of an averaging kernel matrix always centered on the diagonal, or can they be exclusively off-diagonal in rare cases?",EarthScience_1138,Is this situation possible?,"If yes, does [tex] tell the whole story as for the information content in the measurement?",0
What are the implications of the recent discovery that huge oceans exist close to the mantle of the Earth?,EarthScience_1139,"If so, how can there be huge oceans (they seem bigger than our Pacific) exist at such a place?","If so, what are the possible implications of this discovery in shaping our understanding of the planet?",0
Probability distribution of fault throw displacement and height limiting mechanisms,EarthScience_1140,"Are there any other mechanisms that limits these large differences, like gravity pull-back and pressure from the magma?","How can these be described in terms of free-fall, damping etc?",0
Natural nuclear explosions,EarthScience_1141,"Is it also possible for geological processes (on Earth or elsewhere) to form a critical mass of radioactive elements, leading to a runaway chain reaction and resulting in a nuclear explosion?","Is it likely that such an event has happened on Earth in the past (on the surface or in the interior), and if so is there any known geological evidence that suggests an actual instance of it?",264
"Why does Mars' experience an 'ice age' at high axis obliquity, when Earth experiences an ice age at low axis obliquity",EarthScience_1142,What is the difference?,"On a more discussion based addition to the question, could factors such as ice albedo and other feedback loops play a similar role in Mars' ice ages that they do in Earth's ice ages?",0
Is Bowen ratio an absolute indicator of land surface type based on the amount of heat transfer from the surface?,EarthScience_1143,Can we then identify the underlying surface roughness type based on the bowen ratio alone?,"For example, assume that there are the same vegetation distribution at 1km above sea level (a.s.l) and 4 km a.s.l at different but relatively closer latitudes, then can they have the same bowen ratio?",84
Is Bowen ratio an absolute indicator of land surface type based on the amount of heat transfer from the surface?,EarthScience_1143,"For example, assume that there are the same vegetation distribution at 1km above sea level (a.s.l) and 4 km a.s.l at different but relatively closer latitudes, then can they have the same bowen ratio?",Can someone explain why BR is used as a means of quantifying the surface roughness type?,308
How much garbage goes into the Pacific Ocean every year?,EarthScience_1144,How much total garbage is going into the Pacific Ocean every year?,"However, how much garbage will still be retained at the sea floor (or suspended below the level at which the garbage can be removed)?",507
Earth's Internal Heat Engine,EarthScience_1145,What is the internal heat engine of the Earth?,Are there multiple answers to this question?,181
"are laccolith, lobolith, dikes and sills formed of porphyritic texture?",EarthScience_1147,"And the way they formed by makes me think that they have a porphyritic texture, is that right?",Or they have a coarse-grained texture?,0
"are laccolith, lobolith, dikes and sills formed of porphyritic texture?",EarthScience_1147,Or they have a coarse-grained texture?,Because they have crystalled below the earth surface anyway?,0
Do rising CO2 levels change the appearance of the sky in infrared?,EarthScience_1148,"If we could see in the infrared range that's most affected by CO2, would the increased levels be visible?",Would the sky appear darker because more infrared is being absorbed?,0
Do rising CO2 levels change the appearance of the sky in infrared?,EarthScience_1148,Would the sky appear darker because more infrared is being absorbed?,Or perhaps brighter because more is being emitted and/or reflected?,0
Do rising CO2 levels change the appearance of the sky in infrared?,EarthScience_1148,Or perhaps brighter because more is being emitted and/or reflected?,Or just a different color?,0
Do rising CO2 levels change the appearance of the sky in infrared?,EarthScience_1148,Or just a different color?,"Would an infrared photograph of the sky taken, say 100 years ago in an unpopulated area look significantly different from one taken today?",0
How can every ton of CO2 cost 3 square meters of summer sea ice per year - quantitatively?,EarthScience_1149,Is it so simple - if in 2017 no CO2 were burned the sea ice would return to normal?,"Is there any mathematics that justifies this simple ""robust linear relationship"" to be causal?",319
How can every ton of CO2 cost 3 square meters of summer sea ice per year - quantitatively?,EarthScience_1149,"Is there any mathematics that justifies this simple ""robust linear relationship"" to be causal?","What does ""directly follows"" mean?",0
How does humidity vary with height in the Earth's atmosphere?,EarthScience_1150,Does anybody have models of the probability of experiencing some value of relative humidity as a function of height above sea level?,Do you know of any models that provide this?,366
What factors affect daily temperature range?,EarthScience_1151,Or are there more factors?,What about the time of year?,0
What factors affect daily temperature range?,EarthScience_1151,What about the time of year?,How would the time of year affect diurnal temp variation if it does affect the range?,0
Is oxygen spread equally on Earth's surface?,EarthScience_1152,"Walking in the desert is tough, but is that also due to there being less oxygen?","But could the oxygen perhaps be lower in those regions, and what is the minimum percentage that humans need to live?",151
Could evidence of a signal from an exocivilization be found in the geologic record?,EarthScience_1153,"Question: Is there any form of patterned, extra-solar EM radiation that could theoretically leave a mark in the geologic record that could be recognizable to us as such up to 100 million years later?",And could a human-level civilization be capable of projecting such beams?,0
Dynamic meteorology - calculating air temperature based off falling air,EarthScience_1154,"Does the air volume temperature rise, fall   or does it remain unchanged?",Any help?,144
How much area in the world is under SemiArid climate?,EarthScience_1155,King define SemiArid climate?,King?,71
How much area in the world is under SemiArid climate?,EarthScience_1155,King?,How much area in the world is under Temperate climate?,0
Extraterrestrial Planetary Sky Color: does it have to be blue?,EarthScience_1156,"If a planet had enough vegetation and humidity to keep the air relatively dust-free, and if the air composition was similar to that of Earth, would that planet necessarily have a blue sky, like ours?","Under what conditions could such a planet have a different color sky (yellow, for example) and still support terrestrial-type life?",0
"If the accuracy of measurement of the earth's volume is not known, how can scientists assert that the earth is not expanding?",EarthScience_1157,"Could this process not produce a reduction of density in the mantle, and hence provide a mechanism for expansion of the earth?","Nonetheless, whatever the measurement or estimate of these factors, how can their effect on the earth's volume, over eons, be considered insignificant, if the accuracy of the total volume of the earth is not known to a degree of certainty?",134
When and where is the atmospheric greenhouse effect strongest?,EarthScience_1158,Is the greenhouse effect stronger in the ice covered area or in the equator?,Also is it stronger during winter or summer?,0
When and where is the atmospheric greenhouse effect strongest?,EarthScience_1158,Also is it stronger during winter or summer?,I am thinking it is stronger in the Ice covered area and during winter because of the bigger temperature difference but I can't fully support my answer.Any ideas?,0
Potassum-Argon Dating and Proportions of Daughter Products in Potassium 40 Decay Channel,EarthScience_1159,"When they list these figures are they implying that after 1 half-life, of the 50% of the material that decayed to daughter products, 89% of that 50% is Calcium 40 and 11% is Argon 40?","Furthermore, does this mean that those will be the proportions of the daughter products in any given number of half lives?",0
Potassum-Argon Dating and Proportions of Daughter Products in Potassium 40 Decay Channel,EarthScience_1159,"Furthermore, does this mean that those will be the proportions of the daughter products in any given number of half lives?",Is the partitioning of the decay probability to 89% Calcium and 11% Argon  only observed at half-life intervals?,0
Potassum-Argon Dating and Proportions of Daughter Products in Potassium 40 Decay Channel,EarthScience_1159,Is the partitioning of the decay probability to 89% Calcium and 11% Argon  only observed at half-life intervals?,"Or is this constant throughout the decay chain, such as in between half-lives as well?",0
