title,source,q1,q2,sep
Why the chosen orientation for the M87 black hole image?,Astronomy_2134,"Why not instead release the image as, for example, below?",Which is the point of reference chosen in the original image?,0
Why the chosen orientation for the M87 black hole image?,Astronomy_2134,Which is the point of reference chosen in the original image?,Is it of any particular significance?,0
Is it possible to witness a star's death?,Astronomy_2135,"Given that the stars' distances to Earth are measured in light-years (for example, Sirius is 8.6 light-years away from Earth), what we are seeing as Sirius now is actually its state 8.6 years ago, right?","So my question is, is it possible for me while looking at the sky on a lucky day, suddenly see the explosion of a star that happened x years ago and be the first eye witness of this event?",239
Is it possible to witness a star's death?,Astronomy_2135,"So my question is, is it possible for me while looking at the sky on a lucky day, suddenly see the explosion of a star that happened x years ago and be the first eye witness of this event?","In other words, is there a technology on Earth (emphasis on ""on Earth"" here, the satellites or space shuttles do not count since they might be slightly closer to the star than the Earth is) that can see this before me?",0
Is it possible to witness a star's death?,Astronomy_2135,"In other words, is there a technology on Earth (emphasis on ""on Earth"" here, the satellites or space shuttles do not count since they might be slightly closer to the star than the Earth is) that can see this before me?",Is there any way this assumption is wrong?,306
cosmic-microwave-background - 2.7 degrees but does the Big Bang care?,Astronomy_2136,What if it were 0.27K or 27K?,Would the Big Bang theory still work with a few minor adjustments or is the specific temperature of 2.7K critical evidence that the theory works?,0
Why not capture also Milky Way's black hole image?,Astronomy_2137,Didn't they work also to capture also an image of the Milky Way's black hole?,"While it is much closer, the image could also provide much more detail?",0
Why are tides biggest during the equinoxes?,Astronomy_2138,Shouldn't this only apply to latitudes near the equator?,"I mean, when the solar declination is near to 0º and we have a full or new moon, the combined effect of the Sun's and Moon's gravity should create the highest tides, but only near the equator (see in wikipedia the article Tides, which says that equinoctial tides are maximum)  Is this true for other latitudes?",0
How do radio telescopes gather information about visible light?,Astronomy_2139,Is the first image of a black hole that was captured by the Event Horizon Telescope what would be seen with a large enough optical telescope (or with the naked eye from a proper distance of the black hole)?,"If so, how do radio telescopes gather information about visible light?",0
Black hole at Galactic Center of the Milky way and Bar of stars?,Astronomy_2140,"Here  As it is a barred spiral galaxy, it has a central bar-shaped structure composed of stars.Here  So my questions are -:   Do the bar and supermassive black hole overlap or cross each other?",Do the stars from the bar get sucked inside the supermassive black hole?,0
Are there known objects rotating at close-to-light speeds?,Astronomy_2141,"For example, [tex]?",Is this actually possible?,0
Are there known objects rotating at close-to-light speeds?,Astronomy_2141,Is this actually possible?,Background: is that true that the black hole in the center of the Milky Way rotates once per 20 minutes?,0
Does science need support from religion or philosophy to explain the creation?,Astronomy_2142,But what happened before Big Bang?,"So, does this mean that always there be space for religion and philosophy to explain things that science cannot?",30
Can things move faster than light inside the event horizon of a black hole?,Astronomy_2143,Does this actually make sense?,Is there something I'm missing here?,0
Can things move faster than light inside the event horizon of a black hole?,Astronomy_2143,Is there something I'm missing here?,"Is this actually what hawking radiation is, or is he as confused as I am?",597
Is a swimming pool analogy to building of black holes in the centers of galaxies valid?,Astronomy_2144,The water represents the space-time?,(or all we cannot see in a galaxy?,0
Is a swimming pool analogy to building of black holes in the centers of galaxies valid?,Astronomy_2144,(or all we cannot see in a galaxy?,"The question now is, could this be a valid analogy to the process of building supermassive black holes as a result of rotation?",404
How exactly can the hypothetical conformal invariance of the CMB spectrum be established by analyzing tensor modes?,Astronomy_2145,"First of all, why are the tensor modes needed for this?",Does conformal invariance not appear in the scalar modes?,0
How exactly can the hypothetical conformal invariance of the CMB spectrum be established by analyzing tensor modes?,Astronomy_2145,Does conformal invariance not appear in the scalar modes?,manifest itself in the n-point functions of the tensor modes?,106
How exactly can the hypothetical conformal invariance of the CMB spectrum be established by analyzing tensor modes?,Astronomy_2145,manifest itself in the n-point functions of the tensor modes?,Has this already been looked at or will it be done for the tensor modes in the BICEP2 data for example?,0
"Clarity on dust extinction terms and implementation: R_V, A_V, and E(B-V)",Astronomy_2146,"I've read that the commonly adopted R_V value for the Milky Way is 3.1, but what is the E(B-V) value?","If I want to apply extinction to a model galaxy for both the Milky Way AND the other galaxy's internal extinction, how would I go about this?",0
"Clarity on dust extinction terms and implementation: R_V, A_V, and E(B-V)",Astronomy_2146,"If I want to apply extinction to a model galaxy for both the Milky Way AND the other galaxy's internal extinction, how would I go about this?","For the external galaxy, I have a measured E(B-V) value to use (or does this only apply to the MW extinction?",0
What else could the Event Horizon Telescope Observe?,Astronomy_2147,So my question is what else could they usefully observe?,What scientific targets have interesting detail at that angular scale and emit enough radiation at that wavelength to be observable?,0
What do the lines in this Event Horizon Telescope and Global mm-VLBI Array infographic represent?,Astronomy_2149,"In the following EHT and GMVA diagram, what do the yellow and blue lines represent?",Do they depict anything specific?,78
Do most planetary systems have fewer planets than the solar system?,Astronomy_2150,Is that real?,Or is it just that we lack the ability to detect most planets?,0
What does it mean when we say that information is potentially recoverable from a black hole,Astronomy_2151,What can say about this information?,Is it physically possible and/or feasible that this type of emission would embed information about what went into it?,0
What does it mean when we say that information is potentially recoverable from a black hole,Astronomy_2151,Is it physically possible and/or feasible that this type of emission would embed information about what went into it?,"Also, how does this measure up against the idea that the world lines inside the event horizon are completely disconnected from the outside?",0
Do gravitational waves have distinct bands or parameters from which a source redshift can be inferred?,Astronomy_2152,"Do gravitational waves exhibit a frequency shifting effect akin to a redshirt, due to cosmic expansion, and which can be used to infer distance/time?","If so, do they also exhibit some kind of discreet originating frequencies, or some way that we can infer their originating frequencies, to compare the received signal and deduce the amount of redshifting they have undergone?",0
Inability of Hubble to clearly resolve nearby celestial objects,Astronomy_2153,Why is this so?,"I can only guess that the objects within the Solar System have a higher relative intrinsic motion than objects light years away, and thus Hubble can't track them so precisely?",0
Inability of Hubble to clearly resolve nearby celestial objects,Astronomy_2153,"I can only guess that the objects within the Solar System have a higher relative intrinsic motion than objects light years away, and thus Hubble can't track them so precisely?","Or maybe Hubble's optics are ""fixed"" at an ""infinity point"" beyond ""nearby"" objects?",0
Inability of Hubble to clearly resolve nearby celestial objects,Astronomy_2153,"Or maybe Hubble's optics are ""fixed"" at an ""infinity point"" beyond ""nearby"" objects?",Or...?,0
stellar metallicity,Astronomy_2154,"I also wonder if, since now we have better data, have we found more of a continuum of metallicities or is the ""Population I, Population II, Population III"" idea still going strong?",?,0
What is a Seyfert galaxy?,Astronomy_2155,Are they brighter/not as bright as other types of active galaxies?,Do they emit in different wavelengths relative to other active galaxies?,0
Say we were to bring Titan to Earth's orbit. How much would its atmospheric pressure change?,Astronomy_2156,How much of its atmosphere would it lose?,Would we still be able to stand there without a pressurized suit?,0
Say we were to bring Titan to Earth's orbit. How much would its atmospheric pressure change?,Astronomy_2156,Would we still be able to stand there without a pressurized suit?,Is it possible to terraform Titan to the extent that we can heat up its surface while still retaining its thick atmosphere?,0
"Could non-supernova carbon, oxygen, or silicon flashes be observed?",Astronomy_2157,Would enough energy escape the outer layers of the star so that we be able to detect the flash using optical or neutrino telescopes?,"As another way to put the question, how luminous would the flash be?",110
"Could this be a cosmic ray hit on my cameras sensor (CMOS, DSLR)?",Astronomy_2158,So could this be a cosmic ray hit?,If not does anyone have an idea what this could be?,0
Real-time position of a distant celestial body,Astronomy_2159,Betelgeuse)?,Then:  a) Where could I source the relevant data from?,273
Real-time position of a distant celestial body,Astronomy_2159,Then:  a) Where could I source the relevant data from?,b) What coordinate system would it be best to use?,0
Reason for a correlation between Hot Jupiters and higher metallicity in Kepler data,Astronomy_2160,Would this be strong evidence that high metallicity measurements are due to accretion?,higher metallicity stars are more likely to have Jupiters in general)?,114
Can mechanical angular momentum be transferred by gravity?,Astronomy_2161,Can you  clarify:   does the change of [tex] of the Earth alter the orbit of moon only when that change is attributable to the moon or in any case?,would there be tides if there were no moon?,0
Can mechanical angular momentum be transferred by gravity?,Astronomy_2161,would there be tides if there were no moon?,what is the mechanism through which angular momenta can exchange magnitude?,0
Can mechanical angular momentum be transferred by gravity?,Astronomy_2161,what is the mechanism through which angular momenta can exchange magnitude?,"This is apparently impossible since there is no connection or, we we consider the obsolete Netwonian gravity, the connection is radial and never tangential?",0
How do scientists determine if a star's color is due to Doppler shift vs the star's composition vs temperature?,Astronomy_2162,"How do they determine if the light landing on the red end of the spectrum, for example, means it's moving away vs the composition of the star?",How do they tell the difference?,0
How do scientists determine if a star's color is due to Doppler shift vs the star's composition vs temperature?,Astronomy_2162,How do they tell the difference?,"In addition, how is all this reconciled with the fact that a star's color is also based on it's temperature?",0
Could celestial coordinates be encoded into three-word combinations?,Astronomy_2163,But would this be at all useful?,Can we work with the infinite nature of the celestial sphere to create something similar?,89
What was the age of the universe when the average density was one atmosphere?,Astronomy_2164,How long did it take after the Big Bang for the average density of the universe to reach one Earth atmosphere at sea level?,How about the density of water?,0
What was the age of the universe when the average density was one atmosphere?,Astronomy_2164,How about the density of water?,Is there a chart of densities that relate to everyday objects (so easier to understand)?,0
Do far away stars that we observe today still exist?,Astronomy_2165,This got me thinking: Are these galaxies and or some of their stars we see in telescopes still there?,What if it completely exploded 1 million years ago?,65
Do far away stars that we observe today still exist?,Astronomy_2165,What if it completely exploded 1 million years ago?,Wouldn't we need to wait 199 million years before we could detect that?,0
The Moon drifting away from the Earth,Astronomy_2166,"wiki says that average distance from earth increases 3.8 cm per year, can you tell how much of that is due to the expansion of the universe?","Can you give some details about this process, is the orbit changing shape, eccentricity?",305
The Moon drifting away from the Earth,Astronomy_2166,"Can you give some details about this process, is the orbit changing shape, eccentricity?","is the average orbital speed decreasing, by what value?",0
The Moon drifting away from the Earth,Astronomy_2166,"is the average orbital speed decreasing, by what value?","is the spin angular velocity increasing, by what value?",0
The Moon drifting away from the Earth,Astronomy_2166,"is the spin angular velocity increasing, by what value?","If I did not misunderstand it, the current view on tides says that tidal bulges exert a torque on the moon, and L is tranferred to it, if that is correct, that L being transferred to its spin is increasing or decreasing it?",0
The Moon drifting away from the Earth,Astronomy_2166,"If I did not misunderstand it, the current view on tides says that tidal bulges exert a torque on the moon, and L is tranferred to it, if that is correct, that L being transferred to its spin is increasing or decreasing it?","Can you clarify also how a torque on the spin can produce a change of the orbit, which only implies a change (a decrease, in fact) of its orbital speed and not of the spinning speed?",0
The Moon drifting away from the Earth,Astronomy_2166,"Can you clarify also how a torque on the spin can produce a change of the orbit, which only implies a change (a decrease, in fact) of its orbital speed and not of the spinning speed?","Can the spin (L) influence the orbital L, and how?",0
The Moon drifting away from the Earth,Astronomy_2166,"Can the spin (L) influence the orbital L, and how?","In particular I am asking: if as they say the tidal/equatorial bulge increases spin angular momentum, how is this transferresin its turn to the orbital angulat momentum?",73
The Moon drifting away from the Earth,Astronomy_2166,"In particular I am asking: if as they say the tidal/equatorial bulge increases spin angular momentum, how is this transferresin its turn to the orbital angulat momentum?","Or, alternatively  can gravity directly increase the orbital momentum of a satellite?",0
What is the most asymmetric known planet?,Astronomy_2167,"Planets are more or less spherical, can you tell which one is the most asymmetric?","Do they figure out such a property from an eccentric behaviour, or what?",0
What is the most asymmetric known planet?,Astronomy_2167,"Do they figure out such a property from an eccentric behaviour, or what?","I have a simple technical question: an asymmetric body gets a torque in a gravitational field, is the rotational energy/acceleration to be subtracted from the regular energy/acceleration?",0
What is the most asymmetric known planet?,Astronomy_2167,"I have a simple technical question: an asymmetric body gets a torque in a gravitational field, is the rotational energy/acceleration to be subtracted from the regular energy/acceleration?",In other words: does an asymmetric planet get less radial acceleration than a perfect spherical one?,0
Correlation of planet sizes with star sizes?,Astronomy_2168,I would like to know how much of this correlation is probably real and how much is biased by the limits of the study?,It also appears that there may be a greater difference between K and G star systems than between G and F. Where can I find a more professional analysis of this type?,382
First night on a telescope questions,Astronomy_2169,"The stars just move like a liquid in the center, is this an effect of the mirror?",Is this how all stars work?,66
First night on a telescope questions,Astronomy_2169,Is this how all stars work?,"Is there any way to stop this, or is it just the result of using a reflector?",282
How do isolated binary compact systems survive their formational supernovae?,Astronomy_2170,"But in this scenario   How does the second-to-collapse star, survive being ripped apart by a nearby SN at such short distance, and remain in a small enough orbit, which we know happens since we later observe the merger of two compact objects?","How does it survive structurally and regain stability in a form capable of future SN, given the intense flood of neutrinos and other energy/particles, some of which can penetrate to its core?",0
How do isolated binary compact systems survive their formational supernovae?,Astronomy_2170,"How does it survive structurally and regain stability in a form capable of future SN, given the intense flood of neutrinos and other energy/particles, some of which can penetrate to its core?",Or does the first SN directly trigger the second SN?,0
How do isolated binary compact systems survive their formational supernovae?,Astronomy_2170,Or does the first SN directly trigger the second SN?,"Even assuming the second star survives with enough mass and undisrupted structure for SN (or is triggered directly into SN), wouldn't the transferred momentum from the first SN ejecta ""on its doorstep"" be sufficient to simultaneously unbind the binary system, or the momentum transferred from the second SN be enough to eject the first NS/BH, so that the two resulting compact objects no longer form a binary system?",0
How did pre-Earth's mass and orbit change at the Moon formation event?,Astronomy_2171,Does this mean that pre-Earth was roughly 9 Moon masses (~10%) lighter than today's Earth?,Or could much mass have been ejected from the Earth-Moon system?,0
How did pre-Earth's mass and orbit change at the Moon formation event?,Astronomy_2171,Or could much mass have been ejected from the Earth-Moon system?,"Did the impact substantially and immediately change Earth's orbit, such as its average distance from the Sun?",0
How did pre-Earth's mass and orbit change at the Moon formation event?,Astronomy_2171,"Did the impact substantially and immediately change Earth's orbit, such as its average distance from the Sun?","Is there a better planet name for ""pre-Earth"", like there is for Theia?",0
Is this the Florence asteroid?,Astronomy_2172,Is this by any chance the Florence asteroid ?,"If not, what is this ?",0
Can stars be seen in the background when looking directly at our solar system?,Astronomy_2173,"Imagine viewing the solar system from the outside:    Considering the sun is quite bright, would you still be able to see stars in the background, or does the sunlight disable us to do so?",Consider this photo:    Does the light from the sun disable us from seeing stars in the background or have they simply been removed in an editor after the fact of being taken (the photo)?,0
Can stars be seen in the background when looking directly at our solar system?,Astronomy_2173,Consider this photo:    Does the light from the sun disable us from seeing stars in the background or have they simply been removed in an editor after the fact of being taken (the photo)?,"But, viewing the solar system from above (from the outside), can you see stars in the background or does the sunlight simply block them out?",151
collimating AstroMaster 114,Astronomy_2174,Does this look sufficient?,"Or should I invest in a celestron 94183 collimation cap, a celestron collimation eyepiece, or something fancy like an Orion LaserMate Deluxe II?",0
What is the real position of the tidal bulge?,Astronomy_2176,How   early?,"In   fact, the angle is only 3°, so the tides are late by about 24(3/360)60   = 12 minutes           through the centers of Earth and the Moon      Can you say what is the real position of the bulge?",126
What is the real position of the tidal bulge?,Astronomy_2176,"In   fact, the angle is only 3°, so the tides are late by about 24(3/360)60   = 12 minutes           through the centers of Earth and the Moon      Can you say what is the real position of the bulge?",Do you have access to sites that say where is now the moon and where is the tidal bulge?,53
What is the real position of the tidal bulge?,Astronomy_2176,Do you have access to sites that say where is now the moon and where is the tidal bulge?,"If the highest point of the bulge is forward wrt to the vertical of the moon, can you explain what stronger force pushes the water in the direction of the spin?",190
What wavelengths are used to search for distant solar system objects like KBOs and Oort cloud members?,Astronomy_2177,What wavelengths of light are used/most suited to search for distant solar system objects like KBOs and Oort cloud members?,Is that correct?,111
Does Big Bang red shift affect the frequency of both light waves and individual photons?,Astronomy_2178,"With regard to the wave/particle duality of light, does Big Bang red shift affect both the frequency of light waves, and, the frequency of individual photons?","I assume that the e=hf formula relates to individual photons, and not to light waves too?",0
"If two pieces of the same type of metal touch in outer space, they will bond together permanently?",Astronomy_2179,Is this true?,"And if so, why?",0
How far would EGSY8p7 be away now?,Astronomy_2181,"So given our current theories of how the universe expanded, is it possible to calculate the theoretical distance of that object to us right now?",I assume it must be close to what is believed the radius of the observable universe (46.5 Gly) but how would one go about to calculate this?,0
Questions about time and space (from beginner),Astronomy_2182,"For example, If my eyes were able to ""somehow"" see in 4D and I pointed my eyes to a person, would I see that person in all stages of his/her life from birth to death as a single ""entity""?",In every second we are only a projection of our 4D representation to our 3D world?,0
Questions about time and space (from beginner),Astronomy_2182,In every second we are only a projection of our 4D representation to our 3D world?,Questions:  Can I put infinite number of 3D spaces into a single 4D space?,321
Questions about time and space (from beginner),Astronomy_2182,Questions:  Can I put infinite number of 3D spaces into a single 4D space?,Is it right or complete nonsense?,446
Questions about time and space (from beginner),Astronomy_2182,Is it right or complete nonsense?,Can be somehow proved that this is right/nonsense?,0
what is the dimension of Black Hole?,Astronomy_2183,"So, what is the dimensions of black hole?",Is string theory explains what is it's dimension?,0
Are galaxies expanding away from us at more than the speed of light?,Astronomy_2184,"Because some parts of space, very far from Earth, are expanding away from us, faster then the speed of light, that means that the light from these places will never, in an infinite amount of time reach Earth""    Am I understanding this correctly?",Some parts in the universe are expanding faster then the speed of light?,0
Are galaxies expanding away from us at more than the speed of light?,Astronomy_2184,Some parts in the universe are expanding faster then the speed of light?,Is it yet proven that there are definitely things faster then the speed of light?,0
How can a supermassive black hole cause so much energy to enlighten its matter when its massive gravity prevents light to escape?,Astronomy_2185,"This explanation is also supported by this SE.astronomy - If nothing travels at the speed of light, except light, how can a black hole also pull light into itself?","If a ""normal"" (not supermassive) black hole can already prevent light to escape, how can matter which is pulled into the black hole can produce energy/light which can't escape the gravity of the black hole?",9
How can a supermassive black hole cause so much energy to enlighten its matter when its massive gravity prevents light to escape?,Astronomy_2185,"If a ""normal"" (not supermassive) black hole can already prevent light to escape, how can matter which is pulled into the black hole can produce energy/light which can't escape the gravity of the black hole?","How can a supermassive black hole be able to pull matter, but not the light photons of the energy?",0
How can a supermassive black hole cause so much energy to enlighten its matter when its massive gravity prevents light to escape?,Astronomy_2185,"How can a supermassive black hole be able to pull matter, but not the light photons of the energy?",accelerated) into the universe?,87
How can a supermassive black hole cause so much energy to enlighten its matter when its massive gravity prevents light to escape?,Astronomy_2185,accelerated) into the universe?,out of the black hole's gravity) than the other part?,502
Were parts of the Universe deflating during Inflation?,Astronomy_2186,"Does that mean that there are other parts of the Universe (outside of our horizon) that experienced deflation, as inflationary parts pressed against them?",Would there be boundaries between separate parts of the larger universe where inflationary parts encounter one another?,0
Were parts of the Universe deflating during Inflation?,Astronomy_2186,Would there be boundaries between separate parts of the larger universe where inflationary parts encounter one another?,"Any thoughts on what those parts of the Universe are like, such as containing their own CMB that's NOT close to uniform, or where there is a much higher density of matter?",0
Why you use log to measure metallicity in galaxies?,Astronomy_2187,I understand O/H is the O(Oxygen) to H(Hydrogen) ratio but why is there the number 12?,And why the logarithm?,0
How can we avoid needing a leap year/second?,Astronomy_2188,"Given the Earth's current speed around the sun and current rate &amp; axis of rotation, what is the best way to keep time to avoid a leap year?",How many hours should we have in the day and days in a year would keep things balanced to not need to add or remove days from the year?,0
How can we avoid needing a leap year/second?,Astronomy_2188,How many hours should we have in the day and days in a year would keep things balanced to not need to add or remove days from the year?,"Further, how many minutes per hour and seconds per minute should we have to avoid a leap second?",0
Finding the suns position in the sky anywhere at any time,Astronomy_2189,What am I looking for?,Can someone send me on the right path for doing this?,228
Black Hole / Hawking Radiation: Why only capture anti-particle?,Astronomy_2190,"Shouldn't both particle and anti-particle have equal chance to be the one to fall in, or just manage to escape?",Explain?,256
Does Eddington's variable polytropic index better fit data from the Standard Solar Model?,Astronomy_2191,So I have two questions:   Do researchers use Eddington's variable index treatment in theoretical models?,Does Eddington's model better fit current data from the Sun than the standard polytropic model with [tex] constant throughout the star?,0
"Roll, Pitch and Yaw of Orbital Planes",Astronomy_2192,Am I misunderstanding the situation?,"If not, would someone point me at an elementary resource where I can learn about this?",0
Why is the solar system often shown as a 2D plane?,Astronomy_2193,Are all of the orbits in the solar system really like this?,"If so, why?",0
Astrophotography - Unable to achieve focus with current setup,Astronomy_2194,Is this true?,"Also, would a Barlow lens help achieve focus or be a waste of money?",0
Astrophotography - Unable to achieve focus with current setup,Astronomy_2194,"Also, would a Barlow lens help achieve focus or be a waste of money?",Any other suggestions?,0
What are iron stars?,Astronomy_2195,"Can anybody enlighten me a bit, if possible, on what exactly it is and why it may be significant?",And how do iron stars form?,0
Do far away planets reflect light in the same way our moon/earth reflects light?,Astronomy_2196,"I see red, white, orange… The sun is so much further away, how can the colors we see be just as bright/visible to us?",How come the distance of the light source doesn’t affect the brightness of the colors I see on these planets?,139
nodal precession: earth's orbit of sun,Astronomy_2197,"Does the Earth's orbit around the sun exhibit nodal precession, as does the moon's around the Earth?","If it does, that must mean that the ecliptic is in a periodic wobble with respect to the celestial sphere?",0
"When a neutron star accretes matter, will its mass increase?",Astronomy_2198,"A neutron star can get mass too, why do not we talk about their end much?",How about a neutron star when it gets matter from accretion?,0
"When a neutron star accretes matter, will its mass increase?",Astronomy_2198,How about a neutron star when it gets matter from accretion?,It is necessary that its mass will increase?,0
"When a neutron star accretes matter, will its mass increase?",Astronomy_2198,It is necessary that its mass will increase?,When will it collapse?,0
Maximum Amplitude of a Lissajous Orbiting Object in a L4 or L5 Position,Astronomy_2199,After reading it I started to wonder if there is a maximum possible amplitude (height of the peaks and troughs relative to the orbital plane of the second object) of the pattern?,"Also, if there theoretically is none, for cases where it is extremely large, say larger than the 2 times the radius of the second orbiting object, what would the respective object weight ratios have to be to keep such a perturbed orbit stable for any realistic period of time?",0
Why is iron responsible for causing a supernova?,Astronomy_2200,Why is the element iron responsible for supernova?,Can any star create more element than iron within the span of its life?,0
What would be the required conditions for a lunar eclipse to occur only once on a precise annual basis?,Astronomy_2201,To put it bluntly: How would the components causing a lunar eclipse need to be altered for a singular 'blood moon' to be able to appear reliably every year on say the 25th of September?,"Additionally, would these alterations cause any other significant effects between the Earth and Moon?",25
"Why is Mars considered the outer edge of the ""goldilocks zone""?",Astronomy_2202,"So how can we be so certain that's the limits of the zones, especially with Mars?","If Mars was as large as Earth/Venus and could hold on to a thicker atmosphere and thus retain more heat, then wouldn't that automatically push out the Goldilocks Zone?",0
"Where exactly does the Moon flip, given that it appears the other way up in the other hemisphere?",Astronomy_2203,Here is one that explains why: Does the Moon look different in the northern and southern hemispheres?,"My question is, where is the line drawn in this case where the moon 'flips'?",0
"Where exactly does the Moon flip, given that it appears the other way up in the other hemisphere?",Astronomy_2203,"My question is, where is the line drawn in this case where the moon 'flips'?",Is it exactly the equator?,0
"Where exactly does the Moon flip, given that it appears the other way up in the other hemisphere?",Astronomy_2203,Is it exactly the equator?,Where does the moon flip exactly?,274
"Where exactly does the Moon flip, given that it appears the other way up in the other hemisphere?",Astronomy_2203,Where does the moon flip exactly?,Does it change throughout the year as our earth change its tilt?,0
"Where exactly does the Moon flip, given that it appears the other way up in the other hemisphere?",Astronomy_2203,Does it change throughout the year as our earth change its tilt?,"If so, how?",0
"Where exactly does the Moon flip, given that it appears the other way up in the other hemisphere?",Astronomy_2203,"If so, how?",Which are the areas that always see the northern look or the southern one throughout the year?,0
How does the gravity of one planet affect the velocity of other planets?,Astronomy_2204,"If there was a massive enough planet outside of earth's orbit to affect it, how would the earth's velocity change?","I know it would be small, but would the velocity increase or decrease?",0
What is a singularity? What is at the center of a black hole? Specifically regarding space-time,Astronomy_2205,"My questions are:   When a star dies and collapses into a black hole, what is at its center?","The star's mass compacted into the size of the plank length, or something similarly small?",0
What is a singularity? What is at the center of a black hole? Specifically regarding space-time,Astronomy_2205,"The star's mass compacted into the size of the plank length, or something similarly small?",Is there really nothing at the center of a black hole?,0
What is a singularity? What is at the center of a black hole? Specifically regarding space-time,Astronomy_2205,Is there really nothing at the center of a black hole?,"Surely, the core collapsed into something really small right?",0
What is a singularity? What is at the center of a black hole? Specifically regarding space-time,Astronomy_2205,"Surely, the core collapsed into something really small right?",What is meant by singularity?,0
What is a singularity? What is at the center of a black hole? Specifically regarding space-time,Astronomy_2205,What is meant by singularity?,Is it just the warping of space-time that makes it this way?,0
"Amount of EM radiation (and particles) Earth ""receives"" from other planets in our solar system?",Astronomy_2206,"measured how much and what kind of EM radiation (apart from visible light)/particles Earth ""receives"" from a specific planet in our solar system?",Can other planets (giants like Jupiter/Saturn) also emit neutrinos or some other high energetic particles (like Sun)?,0
What fraction of the time is EM-L2 in darkness on average?,Astronomy_2207,This answer to the question How wide is the Moon's umbra and penumbra at EM-L2?,"Taking into account the inclination difference between the Earth's orbital plane and that of the Moon as well as the size of the umbra, roughly what fraction of the time is EM-L2 in total solar eclipse — within the Moon's umbra?",252
How can the universe be infinite?,Astronomy_2208,How is that possible regarding the big bang theory is accepted (as they all do)?,"Are they referring to the existence of other Universes when they say it could be infinite, or what?",0
"How are the speed, distance and time of India's MOM and USA's Maven Mars missions calculated?",Astronomy_2209,How do the scientists calculate the correct time to launch the Mars mission so that the satellite travel time is less?,How they are synchronizing the speed of satellite with respect to earth and mars ?,0
"If I were to point into the sky, how many galaxies would be in this line?",Astronomy_2210,"If I point in the sky and draw a line from the tip of my finger to the end of the universe, how many galaxies would this line cross?",Is this calculable?,229
"If I were to point into the sky, how many galaxies would be in this line?",Astronomy_2210,Is this calculable?,If yes which one is correct?,0
"Comoving distance between two points [(RA1, Dec1, z1) and (RA2, Dec2, z2)]",Astronomy_2211,"How can I find the comoving distance between these two points using any package in python (like AstroPy, CosmoloPy etc)?","Presently, I am using this:  import cosmolopy.distance as cd cosmo = {'omega_M_0' : 0.3, 'omega_lambda_0' : 0.7, 'h' : 0.70} cosmo = cd.set_omega_k_0(cosmo) z1 = 4.0 z2 = 6.0 d_co = cd.comoving_distance(z2, **cosmo)   Specifically, my questions are these:  (i) In the said example, how do I use information of the starting redshift z1?",76
"Comoving distance between two points [(RA1, Dec1, z1) and (RA2, Dec2, z2)]",Astronomy_2211,"Presently, I am using this:  import cosmolopy.distance as cd cosmo = {'omega_M_0' : 0.3, 'omega_lambda_0' : 0.7, 'h' : 0.70} cosmo = cd.set_omega_k_0(cosmo) z1 = 4.0 z2 = 6.0 d_co = cd.comoving_distance(z2, **cosmo)   Specifically, my questions are these:  (i) In the said example, how do I use information of the starting redshift z1?","(ii) Do I need to use information of [RA1, Dec1] and [RA2, Dec2] for an accurate calculation of the comoving separation between P1 and P2 (I need to find the comoving distance to a great degree of accuracy)?",0
"What is the physical geometry of this apparent ""eclipse"" of a tiny moon of Asteroid Florence?",Astronomy_2212,Could someone help me out here?,Is one axis delay (time) and the other doppler shift?,0
Putting mass-luminosity relation and Hertzsprung-Russel diagrams together leads us to a mass-age relation; so how do stars lose their mass over time?,Astronomy_2213,"So mixing these two relations produces some kind of Mass-age relation which says young stars are more massive, that is a star loses its mass over time, right?","(Please tell me if I'm going wrong)  If this Mass-age relation is right, how do stars lose this extra mass during their evolution?",0
Putting mass-luminosity relation and Hertzsprung-Russel diagrams together leads us to a mass-age relation; so how do stars lose their mass over time?,Astronomy_2213,"(Please tell me if I'm going wrong)  If this Mass-age relation is right, how do stars lose this extra mass during their evolution?",And where does this stray matter go?,0
How does dark SMBH evaporate?,Astronomy_2214,"If there really is a dark SMBH, how does it lose mass?","I think there is no way for dark matter to be converted into energy and vice versa, no?",0
Do bigger telescopes equal better results?,Astronomy_2215,"My question is does actually building larger telescopes improve visibility of the universe, quality of an image, and various other attributes of a telescope?","Well it does seem kind of obvious that a larger telescope may have more magnification and better imaging, however if that is true than why don't we just build a super large one (think really really big, unlike the size of the current large ones) so we can see the universe in HD - so to speak?",0
Do bigger telescopes equal better results?,Astronomy_2215,"Well it does seem kind of obvious that a larger telescope may have more magnification and better imaging, however if that is true than why don't we just build a super large one (think really really big, unlike the size of the current large ones) so we can see the universe in HD - so to speak?",Since we haven't done this yet (I think) is it because of financial issues or is it because simply building a bigger telescope won't improve much to visibility and image quality?,0
Do anti-particle black hole exist and can they evaporate?,Astronomy_2216,"I know that virtual particles are constantly be created and annihilated even in a complete vacuum, I like to know if there exist such a mechanism to spawn an anti-particle black hole can be any size not necessary stellar?","I think black hole lose mass by gradually throwing out one of the pair of virtual particles before they could cancel out each other, so would this also apply to an anti-particle black hole as well if it does exists?",0
